minimum,maximum,mean,median,std
-1.0645848500420925,-1.0813515632834509e-20,-0.27846829919569926,-0.16105574856966365,0.3122551489887371
-0.8346326751416963,-4.37365590159314e-7,-0.37675724197305716,-0.315374181946088,0.332082310275406
-1.1659683124635423,-6.758764321207658e-5,-0.5505000057232601,-0.6582580768336119,0.35113134766441795
-1.7906470065935938,-0.011069257761348657,-0.7193357651783246,-0.6945670939531945,0.38039213209347605
-1.5797587308777286,-6.0609181455051305e-22,-0.7853888272556858,-0.7794718993091234,0.3565587890285147
-1.5675968965881268,-0.23855421570976498,-0.7797575429384843,-0.7826675172424978,0.2965280191077009
-1.3649221078066058,-0.39459915723688554,-0.7662559355307044,-0.7812301756407365,0.21347156528771538
-1.5540344449804548,-0.2872693239168345,-0.8181010951363972,-0.7841844143054312,0.257014300038968
-1.4768332816384127,-0.08833477419803645,-0.8258771154124613,-0.7917507377281823,0.33328811036915823
-1.4553071939121347,-0.44633066905317625,-0.8055996440506049,-0.7716786978945851,0.28160888844724846
-1.5369244537533029,-0.47167350241683853,-0.8550160073177884,-0.7891399416907057,0.2844385733916715
-1.780023133347085,-0.08693029382350131,-0.9137538434022582,-0.8486738854491092,0.37842606563105713
-1.7089223953764123,-0.19747616238434348,-0.9734072452346848,-0.963607751889946,0.40307892994959055
-1.6315414692787575,-0.10877306797915333,-0.9604292415554959,-0.92313875348219,0.4233323937893572
-1.800355621430053,-0.5084425381844533,-1.070443927873088,-0.9510844722049541,0.372763180598847
-1.6584999291106493,-0.3430523191178866,-1.0067943321128259,-0.9426031468855733,0.3389651989218892
-1.7126114473491292,-0.14390301801085034,-1.0222312150588981,-1.0510276350435768,0.3490079971950135
-1.7382169873261022,-0.06613872497257808,-1.047111715268785,-1.0436547165835144,0.44480467032050985
-1.7596779003349767,-0.42286644233150783,-1.1115018011230118,-1.2592450622408342,0.4031058314784282
-1.750265197613201,-0.32776015053402835,-1.0605404370052727,-1.0601818504685625,0.3821385092182835
-1.7484049131771076,-0.06615241694585215,-1.2369059224541494,-1.3689652996347617,0.4349399739930135
-1.7567915254536408,-0.3608555200608895,-1.197426995413463,-1.2110258869692638,0.38126201583563074
-1.7949724240120701,-0.4877228503718532,-1.1919214733790982,-1.2133474437403853,0.40542627298122813
-1.7913606593285714,-0.36360872990039045,-1.2884597176776469,-1.3198786764649844,0.3802875584085765
-1.7883907394528806,-0.6238187140423691,-1.2848301648872054,-1.3725487438672326,0.3714803000519978
-1.789207667301163,-0.23712564949299833,-1.248482408344443,-1.241968285988066,0.4085575225949152
-1.7784913960341577,-0.5934930042534511,-1.2651608388021736,-1.331738718040779,0.3455898620481018
-1.7789137834527655,-0.39092557707308395,-1.2758315063780756,-1.3604332586579835,0.3496023509816867
-1.7718080561589087,-0.6790937183518714,-1.2635668417558301,-1.2690485854671296,0.32501105246610534
-1.780680598885985,-0.6753612275116931,-1.2876660289036161,-1.3330951029130933,0.29418885491631414
-1.7267615526750775,-0.5268490389005787,-1.1933028669601282,-1.2244956029556366,0.3642927169900333
-1.739050892536147,-0.28789568410516914,-0.9914381333356733,-0.9150107992850658,0.42634177391594347
-1.768589656575299,-0.16111603562174787,-1.182721003887496,-1.3094673901924578,0.4787564305929823
-1.7159545494653585,-0.6003559174766127,-1.2194388034366428,-1.2004669417954712,0.3246515622862256
-1.7205992765722362,-0.5904182251391475,-1.243530828023003,-1.2578191330989617,0.296473390402401
-1.7939518582161607,-0.7034471664627788,-1.293251449279992,-1.3736551322647925,0.297985852055268
-1.7609605108337698,-0.31553563078378893,-1.198014971081782,-1.1790738356234893,0.34911054454187035
-1.796461565862138,-0.4310937581669282,-1.1701295405416192,-1.1589324779894463,0.32925233601164483
-1.7817940089735798,-0.3675389204657437,-1.1252784082594312,-1.096505022240236,0.3837122803687399
-1.7424815732843308,-0.5419880260905833,-1.0697347048264798,-1.038297895435698,0.3784734789742476
-1.7514046364853189,-0.3973446345030715,-1.2299563880203672,-1.2844541292604268,0.3629093852140549
-1.7689857351995202,-0.4085196113604259,-1.149307162613156,-1.1196427648760117,0.39241030367428387
-1.7986129805932722,-0.2721402580796407,-1.1937763879246337,-1.2700268262258048,0.4237619669169635
-1.7544671077075713,-0.28537539150263924,-1.2464850496301756,-1.2862675994179427,0.40546519847114587
-1.7534284484843334,-0.664654500633708,-1.2850765052778177,-1.2966659661947602,0.30333145801085987
-1.7879020636794078,-0.411575666027168,-1.2454014117347245,-1.3531206457293448,0.36788151333593966
-1.7919624732298214,-0.34738428340377037,-1.1993215956507741,-1.2813890285531198,0.45277285846391285
-1.7895702445552417,-0.16413193229942333,-1.1139986540596423,-1.1168238197489397,0.4367526856921065
-1.7955947011019264,-0.37679250024803285,-1.1201418620183181,-1.1972204780364966,0.4234039417186693
-1.762811999411901,-0.6398048656759294,-1.2406792682531675,-1.2849436143827278,0.3560136553084033
-1.7301919787677682,-0.32184481359261446,-1.2001647717239348,-1.2506796547694488,0.3394698145276988
-1.6987833514537352,-0.48520586937000926,-1.0705380364207617,-1.0812449801011979,0.34214738756706004
-1.7611610322729438,-0.30904652751696365,-1.1029477554897236,-1.2139828208603105,0.3961143952503896
-1.6856405028559474,-0.225823201837303,-1.1267680117069354,-1.2006447691970012,0.4134455684664652
-1.7920751491831224,-0.7586344459003523,-1.2137042493214345,-1.1915529152921904,0.306900445148639
-1.7819914539549866,-0.6100570649405803,-1.204768247910921,-1.2115890237567537,0.3329519408083682
-1.7429205239634369,-0.17568417004057635,-1.1734260748736225,-1.1588306826378023,0.4317149004782639
