max,min,avg,median
0.5179179745802449,-1.2857091446161064,-0.22563568807135942,-0.08816652934390856
0.03527774172748402,-1.045267727084192,-0.3649224172839929,-0.20936681442369942
0.2841628633228314,-0.9669686879373594,-0.317696946828108,-0.24805181415358718
-5.695604633693745e-8,-0.949399682816379,-0.23477671695202093,-0.0914542122465317
0.8313704231957486,-1.3126718237025603,-0.21979386997899727,-0.035924002405962725
0.4687556443450706,-1.4416285281314916,-0.3123371128309967,-0.2127238202606112
-1.4259030684934465e-9,-1.256762937441027,-0.4569584855158845,-0.5717569988122067
-5.813076490314629e-10,-1.265319688575716,-0.32549544557033133,-0.18400146141400459
0.0033823065944659906,-1.7726083637348045,-0.290577510279868,-0.0313399829851657
-0.0,-1.2889971001329044,-0.39218435427683696,-0.31359277398518437
-5.207383075298017e-9,-1.5932183233809778,-0.3927621989552891,-0.11630525601785982
-9.963389978475695e-8,-1.6751989281869006,-0.48356232964336754,-0.34645361196156077
-8.81996234310991e-9,-1.0429967832744977,-0.32715949868004446,-0.19468779157126953
-9.487048831464492e-15,-0.9655046972015957,-0.3530121513492543,-0.16043268906140246
0.11265958699675249,-1.6866110163776615,-0.497085785646834,-0.4105804557215128
0.41042201848093207,-1.70448298138293,-0.4174610401233536,-0.32039377530123264
-6.436924158655338e-13,-1.6347279360728897,-0.2757311450838383,-0.09476807791607932
-1.515826606809778e-19,-1.6008249142240343,-0.41226375719852754,-0.3877774564776997
0.5452977046804507,-0.9841456678232594,-0.2670312255135034,-0.04922072720253395
-0.0,-1.289426080349624,-0.33296948259098735,-0.1568284718102466
0.9504930533161586,-1.382419445450763,-0.22148437548814434,-0.05154205958880281
0.36062003932565345,-1.1437054603599495,-0.2951285699384822,-0.28623806950575026
0.3612786967859119,-1.133489014577745,-0.27844175262636894,-0.13102485882285747
0.2165915580048131,-1.1519350458604591,-0.24487951501438895,-0.048989434837604665
0.08924799065191401,-1.7787010312056921,-0.3279845580864286,-0.1511509794475361
0.6173141833779511,-1.465991350987371,-0.2855338532811454,-0.1056275783020378
-5.020037497243156e-11,-1.5901771061276344,-0.44633150879510725,-0.1975421759841458
-2.9771848210156536e-15,-1.4590118474248186,-0.4596297613150195,-0.26034131753561846
0.4826253855668935,-1.2736459680547094,-0.3292765266928226,-0.27986887654953385
-0.0,-1.6720373947021328,-0.4867735882886185,-0.3504679084096964
-5.662607271177283e-16,-1.5859767229185207,-0.5216244598615679,-0.3888814649697586
-1.7186936014702794e-8,-1.3905493087358047,-0.47263589228183733,-0.49795781702680497
4.322325503047627e-8,-1.595681913997653,-0.4898724592267255,-0.2953815321283088
-3.3023287429496277e-7,-1.2424869105442715,-0.41648909634089676,-0.3007126506263696
-6.61272324223739e-13,-0.8972003288265669,-0.2549243128109567,-0.0369360824256419
-1.7210263041603812e-15,-0.9906291143325144,-0.2812626920421715,-0.21439615845835325
0.005779744369823624,-0.9763402785577987,-0.3451165668821038,-0.2962084554775095
0.29049762247804267,-0.9985476235202139,-0.24031333523531048,-0.10993729953278444
0.18693187658693305,-1.070346664235533,-0.3208811869715747,-0.2526006229245744
-0.0,-1.2067990500064476,-0.2566341202579278,-0.05492768593485496
8.829737571557625e-6,-1.4793278610898333,-0.30452293559227905,-0.06113554285681731
0.0006112413492785269,-0.995546390140425,-0.21449497279578755,-0.05472547036118117
-4.2223059773619595e-16,-1.7043486785334947,-0.3666605510391646,-0.12308377606661254
5.1339920945126926e-11,-0.9496258985806943,-0.2559621215625647,-0.08974189608343153
0.585840746018401,-1.3377525152726208,-0.31227370376669306,-0.1596304054183228
-2.1716291655658443e-17,-1.3046162656627398,-0.24983890763901792,-0.035699621191903945
0.4445377645799371,-1.3665864040195281,-0.33703097089494577,-0.15795052041545882
1.599914489809559e-8,-1.584298352825959,-0.42964342276281836,-0.39707975142105045
1.9380865716260326e-13,-1.1299390933692262,-0.42854711457215533,-0.422723448571409
-0.0,-1.771341284289417,-0.30991366028434225,-0.04514689907511445
-1.1062975710810313e-7,-1.1059433717412852,-0.3792074494320019,-0.29681216086466006
0.030137974657311592,-1.586041206950382,-0.4268662698154354,-0.29465832426889926
0.1965451287104699,-1.1761176908119533,-0.2900021543523959,-0.0463254357926593
-0.0001013594441746435,-1.556078039610508,-0.44577285446456194,-0.44037294216009687
-3.0789865169323862e-6,-1.441513427670573,-0.3711454227808389,-0.22718380810468378
-1.796435040281252e-10,-1.5864662327801864,-0.23416205799849396,-0.11927456893829885
-8.766182383962241e-11,-1.7922393693873007,-0.25188344438440147,-0.11531600941648454
-3.9405902732758096e-18,-1.4080938651739148,-0.353542439349554,-0.12276758184378081
-2.2819929205216984e-7,-1.2396482057815694,-0.35419133284505283,-0.21812625510304287
-0.0,-1.5084182767316996,-0.3679589337926496,-0.179455422616712
-3.9198608892324093e-7,-1.4258063672549142,-0.41968455674597227,-0.3319265977718816
0.012522335362306724,-1.0012856317638181,-0.2048061337824668,-0.021569797173124926
-6.527866091711986e-6,-1.1773278728318812,-0.49735229791511687,-0.555193219309185
0.00042956474305255157,-1.2157265334812464,-0.323838128571461,-0.217241891638578
0.19569793999729804,-0.9948550546594113,-0.32062679769139607,-0.18499010606790228
-5.03698555103317e-11,-1.7757124553102561,-0.47615003004782036,-0.37685533872383403
-1.360246641530856e-11,-1.4217264094700774,-0.43607676384230765,-0.45633616958260237
-4.70848821508637e-17,-1.3915966150086065,-0.5336745245359166,-0.5855210564579765
-3.0564180235799448e-18,-1.1960242062265631,-0.3169774918730731,-0.1298564310937314
-0.0,-1.1035169572230294,-0.3674811639859714,-0.2836837406816537
-1.0056677887258564e-5,-1.3835267757302478,-0.3959475174565847,-0.29757981479148343
-2.1859084831117938e-12,-1.693242015975826,-0.20820077088185682,-0.08023636999413063
0.06400705448642703,-1.7944886658988,-0.25554011918112995,-0.08255286037415198
0.32431020231012037,-1.062584045668204,-0.3080719188258654,-0.20379652155791828
-2.4412306367030643e-9,-1.2408776020986259,-0.3648827191205501,-0.34680929230301266
-2.8709563382581823e-6,-1.7831244413143816,-0.40636745969748456,-0.2571988435766516
4.9176605394065576e-8,-1.700504146014584,-0.28796479357013743,-0.006892093662469748
-1.7991006905662678e-27,-1.2720774728531405,-0.4753320503529005,-0.42517473533845346
0.1709108640846015,-1.3190422297540285,-0.3065890322960155,-0.04428549905258903
-0.0,-1.2547642468587543,-0.3980959290541726,-0.313432434023081
-0.0003499099920099989,-1.3291160485965139,-0.35496066580302477,-0.1982994301236759
-1.0338174230898858e-9,-1.0747884793195193,-0.40886135248498107,-0.22723633581260133
-3.251838882395706e-11,-0.9954350594912355,-0.37278288918361924,-0.26748202936905985
0.0006518217193141058,-1.514123526342947,-0.2601763066264026,-0.02299519525438192
0.0035486859635924075,-0.9178410647655446,-0.2939977292423225,-0.09416577182892041
-1.5876849482437024e-8,-1.374100334715976,-0.4344996915458993,-0.34286285411380657
0.2854256049204856,-1.7028335969174657,-0.3654954897653858,-0.07583188317923026
-2.764067013016009e-6,-0.9444044019678011,-0.346523289087424,-0.1965003845615371
-4.3185181379007734e-7,-1.1345942630188837,-0.3257305635994752,-0.1936692600664024
0.001067674977869741,-1.7278000270175098,-0.32496848996846056,-0.25356878660207643
7.90977189100997e-7,-1.3983844139289558,-0.40668774583045847,-0.34780448916900764
4.4851709417977956e-5,-1.3940570142334292,-0.39610272525111545,-0.4047978735046394
0.35215172740383943,-1.7827725837704707,-0.5014398512843304,-0.42690057015812816
-1.355464640432681e-8,-1.2777875178727398,-0.3462637723996459,-0.2255423407651349
0.08956226249190312,-1.4896617323441017,-0.3571698757943228,-0.29528868251537566
3.535000993637375e-9,-1.783439883704994,-0.4272567725702653,-0.28605063531758734
-1.449565686701175e-8,-0.9410240738299182,-0.36257388397202484,-0.3967815655830275
-6.185501524087699e-8,-0.9633561897259604,-0.3119495634810349,-0.22451517564043982
-0.00010020632553555723,-1.7694678356807456,-0.5605330826357119,-0.44752663382946173
-0.0,-0.9999713777447183,-0.34701209909257247,-0.18575672823263098
