minimum,maximum,mean,median,std
-2.277640999589568,-0.04544565439435144,-0.8160929197694761,-0.728190757099953,0.5621846401617516
-2.707799452031062,-0.005851905417328931,-0.909808015337278,-0.8407668836846754,0.7040722227946609
-2.0770285737711873,-0.04831970687211973,-0.923765604549825,-0.8390629769714409,0.5824911368016829
-3.106175406190264,-0.03661175250565703,-1.1868198739351543,-1.1749286511212174,0.7544878463307837
-2.147998121868097,-0.0,-1.2832865989593465,-1.3911348361701814,0.6031189433969304
-2.4326381510978834,-5.9702503297171175e-6,-1.270707268966681,-1.401177980900712,0.6869914637143465
-2.861808273565239,-0.531685558921885,-1.6364535916782676,-1.580450645184662,0.6542205530271878
-2.985447813999541,-0.6155029342818967,-1.580607172971065,-1.5232720538108313,0.5861587843079386
-3.3462146449255443,-0.1785797934978115,-1.7318664888733741,-1.6820684596853588,0.7622559638154133
-3.688449404793726,-0.0,-1.8717435204329897,-1.915379314818901,0.869228676166591
-3.0695338626124995,-0.7652252285919074,-1.886203740598101,-1.754851608387229,0.5236036982222595
-3.2736029259945845,-0.931799842317091,-1.834546469661414,-1.7793119850011592,0.5911370874069435
-3.2961379500859342,-0.49541895121894175,-1.8336072267246233,-1.7810567570830513,0.6966527480501464
-3.419850114050579,-0.7595189515465994,-1.814728370105885,-1.774372643519418,0.6181941051482891
-3.001134198795137,-0.0,-1.7057985110880165,-1.8429541618951442,0.7869532084216317
-3.031049197178045,-0.761147308692218,-1.7536022917301766,-1.686313528109073,0.5528539574678212
-2.876410729881842,-0.24234041584926397,-1.5527626316344916,-1.4611926612453332,0.6187369741669073
-2.762262468231354,-0.2093831510427538,-1.577476239945907,-1.5897924054815853,0.6472245143123802
-3.1581386321270326,-0.4725065745080263,-1.8024529037107724,-1.8008081850361335,0.6884043107740769
-2.837113805038382,-0.0,-1.7394147959153503,-1.8078905669262384,0.7836307871048048
-3.346252673260771,-1.0156368484988972e-17,-1.9308376096549666,-2.0557624792628593,0.7780280202555826
-3.2675920558419467,-0.6446556166708786,-1.8558277450008238,-1.8079859462654229,0.6629883930015676
-3.140451746002566,-0.7421382484464312,-1.7799277754560814,-1.8338903868330017,0.6375073799698051
-3.131825906438028,-0.42558570912250393,-1.7840060537747786,-1.849500528637238,0.6814690814599376
-3.506701399584914,-0.0,-1.8108650702517182,-2.032489367154689,0.8659217382634191
-3.4977259563681766,-1.0114185000068618,-2.0523289122233312,-1.9837966782122542,0.5819033864272289
-3.034936563104406,-0.2435196532634991,-1.8651470190073434,-1.9137179526803547,0.6551834255914947
-2.9237649808653927,-0.6214277600555788,-1.7386389289697206,-1.7316697267717434,0.566259345431389
-3.0328686968547665,-0.7378350490271093,-1.7312344687611836,-1.8425924266893277,0.5848863760402512
-3.2771483850715324,-0.0,-1.775471713971666,-1.7616134178541434,0.8829051410985927
-3.2298076979131483,-0.3062653652617317,-2.0604283843874804,-2.220269713208145,0.6730621245289854
-3.2523243717044936,-0.6187104691136522,-2.169710055091116,-2.2486312139537183,0.5975150194543125
-2.9739889032542983,-0.19472046552095743,-1.8379059653312235,-1.9773039320208512,0.6344721784781211
-3.0320194408079164,-0.4920552802540627,-1.8640279677647944,-2.06169739801643,0.6930309646763022
-3.1454761580687522,-0.0,-1.8457032775662503,-1.8424760251316175,0.8004150837992826
-3.3629307371516695,-0.39470587630536763,-1.8422574676033057,-1.8468463373921016,0.6758898831534319
-3.5795198360731173,-0.5127887778935999,-2.0565187781097145,-2.0625524686975107,0.6462221189708522
-3.241039533048384,-0.7335283967891185,-1.9330685721525176,-2.023544593159351,0.6108226396505199
-3.0135708319560037,-0.7849540291539033,-1.8226393094101045,-1.8685482197129308,0.5529984766735198
-2.8848107352571786,-0.0,-1.6824285659116012,-1.8718354902749732,0.8287706120601891
-3.0867477281935813,-3.1940366913308485e-35,-1.5838433778940688,-1.73297877582865,0.7470719972481623
-2.937468351307538,-0.3872712656483432,-1.878861433771959,-1.9246879703435837,0.5766029779129844
-3.2234610162433377,-0.8649525827128093,-1.936764508716029,-1.8612954095246956,0.6244397186630066
-3.3237756185067915,-0.5846279112173246,-2.0978658967050428,-2.142118390074228,0.6468036993249353
-3.5328538219010728,-0.0,-2.0007668270769385,-2.1971596880719417,0.9003468296005437
-4.1335349321852375,-0.5559109955695773,-1.9876075845132435,-1.756464854211155,0.7590377985515583
-3.6044931970046834,-1.1094442664180997,-2.238427700423073,-2.123330116331233,0.6974509408193471
-3.7448944873805194,-0.917055117339804,-2.4119490949608795,-2.5423412741917533,0.6134287398311604
-3.2036323112963423,-1.254473529418171,-2.161858222742754,-2.2415665506074665,0.5582657654187899
-3.336389714585623,-0.0,-1.9041880713466126,-1.9082743619756397,0.7986992694775372
-3.2102486554936904,-0.6518026723803461,-1.998278718799562,-1.9766888825830191,0.6471004656107742
-3.8012307212241754,-0.6901527493387312,-2.0337911327283513,-1.8998773266915432,0.8447996051840356
-3.8127646027923054,-0.8084142422070737,-2.293983837254717,-2.1603402803501988,0.8600934057182956
-3.4585860029441067,-0.2582709423259053,-2.1846023702083146,-2.274202754496115,0.7836881680895268
-3.4107332799169408,-0.0,-2.074352771733773,-2.170728234842132,0.8529140140464686
-3.3331466258130944,-0.6924058756470242,-2.2627498037368308,-2.2599453823967988,0.6011094954482723
-3.2942967469117077,-1.0470013102109628,-2.08704559793143,-2.031713845941427,0.5864292092657318
-3.5618278920313315,-0.6055033352418375,-1.9948554313981541,-1.9879417079516712,0.6322380178263869
-2.943028123881578,-0.5840156133180486,-2.034818794273742,-2.130799507388022,0.6242686177916505
-3.0595490557774943,-0.0,-1.7944487668068723,-1.690244865357688,0.8109360095051338
-3.180492967150775,-0.6524520046562992,-1.887729718988446,-1.995819548662388,0.7010750830357478
-3.901880120164037,-0.743629960456686,-2.211604227564887,-2.1099729536770413,0.7999478315105087
-4.040471969799143,-0.6576629726163252,-2.0650950390417173,-2.1155953271091885,0.8281664713638495
-3.497593550220109,-1.1082331827136824,-2.1962978072014128,-2.17446688161255,0.6454243271860808
-3.935054726680543,-0.0,-2.1112588178556044,-2.209165832430057,0.8880331258503137
-3.1392398091048914,-2.0787908496130464e-9,-1.9028657586741162,-1.8959625925770256,0.6800234149993439
-3.3796283456487637,-0.4354160381282265,-1.9989974691610608,-2.1469027808060623,0.7488460103674791
-3.5587801585798404,-1.136296232912367,-2.2590783624820046,-2.097463897614944,0.6877027325968399
-3.7062912112827346,-1.2436246307609315,-2.227792761922843,-2.3128751170338053,0.6074211259008682
-3.3350118706108947,-0.0,-2.0844677163485446,-2.1452025270127253,0.8888929265716179
-3.555153304493514,-0.5345992244315871,-2.1667430165051016,-2.0758775130392713,0.7653873064076051
-3.6174017745010403,-1.370412896024621,-2.260782568413904,-2.2407026205634777,0.5351325427661108
-3.2247230592522484,-0.7761317095946336,-2.071732072190463,-2.222884897575352,0.5439672360200939
-3.29414873182736,-0.9293232146179462,-2.023640905167293,-1.9798045362922365,0.6688632115652157
-3.616090329662822,-0.0,-1.9069326661527628,-1.951928269159466,0.8911375565863663
-4.055384589554732,-0.5546570911953934,-2.16730094102711,-2.1311401019098013,0.8197932449039373
-3.833572786846508,-0.6780996250532744,-2.2023607535675707,-2.0874435664433726,0.7550756228539773
-3.140383615474869,-1.1339289127348176,-2.256523232341633,-2.265827811207143,0.49537242659160285
