minimum,maximum,mean,median,std
-339.32322304275647,703.5324638909774,28.362831911879024,63.363050296982834,271.228967844548
-335.11137101034717,537.3253773831725,-0.01576859167115572,-82.62984257283487,253.58240173498677
-673.4904899934957,406.5813386211638,-124.85403666601604,-182.3025618327896,235.82439285840385
-674.7192230475598,268.73721472637305,-248.97217050081514,-210.46014780751977,212.93145714681202
-676.0575537880585,302.3157546055909,-294.4270824057813,-284.7338340193862,245.79000856516623
-675.6826940596397,853.4442407972113,-360.9174657025082,-334.6277041183166,291.9039986130781
-675.9211250174067,854.5840837438842,-278.1459096586011,-342.3421034355446,497.19611833655983
-676.6617591376128,852.9785644807388,-418.3368419251087,-672.5494442605482,414.8603668357783
-676.1053762894094,-282.65258827427243,-581.9355915444355,-672.9161757527681,147.4245281043575
-676.5952593945269,-200.2134040263672,-635.3961384357849,-674.2407638125328,102.12782216988948
-676.8493659109918,-672.2557413284393,-675.1663259435413,-675.5254603771144,1.1272448355732647
-678.5277156760362,-672.9257370633866,-675.8528403182789,-676.0350465980002,1.213483767831681
-678.9658272995883,-673.8012360102367,-676.4713718128545,-676.5658062736067,1.1920341822198182
-679.3444486688929,-674.6839756189195,-676.9114971504002,-676.8755968110536,1.1259263298854363
-679.6529773589924,-674.1477760699811,-677.6011194679196,-677.6043122193354,1.192597192730953
-680.944458712189,-675.3175376843699,-677.7179552682276,-677.9225720799877,1.1986344391261219
-681.1559786455962,-676.9349571732486,-678.6117781250608,-678.4174533826844,1.1520232286397367
-682.2546405162325,-676.7176552417461,-679.2193405790316,-679.1573622742009,1.2397101508234554
-682.1561582107256,-677.24304788101,-679.8255786418084,-679.8502401537687,1.1158362586489812
-681.9180202709426,457.6492969892841,-636.134763946521,-680.3511722937387,207.98819927850587
-682.3591833324142,-678.7752044872298,-680.748318092249,-680.9293422259102,0.8448622141583074
-682.7888359004689,-679.3928252276185,-681.0993643583267,-681.0135260570153,0.8429638873296209
-683.4604849866512,-679.2853205565225,-681.4626971696711,-681.5530640037654,0.9763885502352723
-684.0258342626877,-680.2639677811602,-681.9673089163066,-682.0099212882476,0.7890390479579643
-683.6544233178529,-680.7490311851964,-682.2538545971521,-682.5116546083352,0.8048793862865893
-684.0383071114398,-680.4309266834408,-682.7038641149226,-682.9847829254016,0.911762353885223
-684.7181173418016,-680.293437856119,-683.104744477481,-683.3670392509498,1.0100700426191989
-685.0259295932474,-682.1333877186239,-683.8087475705781,-683.9268098844688,0.6393205114705154
-685.6681705603614,-682.4527781039249,-683.8205287587812,-683.7338801069963,0.7040226678067117
-686.0289672211852,-595.5696707270142,-675.5975042894454,-684.235215553264,26.766214682825858
-686.4386487538948,-550.4062501795563,-679.0568331970493,-684.3905913830868,24.97265011826169
-687.0777768404605,-682.8413278390633,-684.6413402913945,-684.4206864391832,1.1428342901518898
-687.1105908645555,-682.1324121226735,-685.1747076207278,-685.2407163945694,1.2234412581023075
-687.7363455710486,-684.0103253879556,-685.7739143854485,-685.8200673238093,0.9852614163589211
-687.7706046130616,-684.1379227394336,-686.2668530717343,-686.4126362728639,1.0476562019125033
-688.2241629415108,-684.9248145748513,-686.816798144011,-686.7739313122981,0.886224936976108
-688.7903576499339,-684.781639225389,-687.4957861510028,-687.6869934906724,0.8570951670788844
-689.0672375500892,-686.4414706931395,-687.8329846035288,-687.8598691597347,0.5847321032109765
-689.4850780854947,-685.8918846307207,-687.992190442974,-688.041358624724,0.7400236928487591
-689.9695277005993,-602.5762661328181,-680.3231943411572,-688.6332763707859,25.96535759333149
-690.2038010365792,-604.5959759926845,-686.1055837924883,-688.8958411522839,15.406353456117046
-690.2795852840941,-687.8276828686396,-689.3124166538182,-689.2694238212457,0.5475303826393635
-690.5665834951935,-688.3240525901534,-689.5956551788311,-689.4858828607368,0.6025842744057747
-690.9553930576067,-688.7973304303365,-689.8538771113703,-689.9025371024959,0.5347848696484861
-692.2112223816862,-688.7650117192925,-690.194418478607,-690.1348528669265,0.8061796192245982
-691.9402558897192,-688.9433523652742,-690.5337787197485,-690.5697992080469,0.7750125405264641
-691.9944401609139,-689.1077702559262,-690.8317030049396,-691.0424969526489,0.7664103791097737
-692.2704381600086,-689.5581487570535,-691.2529515942258,-691.423655754756,0.6588866812424172
-692.6009626266948,-690.0289002590991,-691.6619021575341,-691.7337048449936,0.5251541134256134
-693.0080684400684,-608.0401646350329,-683.8627212583912,-691.926582006374,25.08172745534218
-693.4905040334891,-691.0609207111445,-692.1871237013376,-692.2649971782508,0.5504957404955586
-693.6644675104333,-691.4118415124053,-692.5931286318377,-692.4962554871696,0.5723006221237
-694.2292638988256,-691.6981982156528,-693.074854720749,-693.0674934209063,0.5749708604592647
-694.6924213149166,-691.7558904444847,-693.1795721572037,-693.1822522781779,0.5661704808163504
-694.7940676400016,-692.2646821936296,-693.4625671741188,-693.6612904242829,0.5963208568786273
-695.2201217599484,-692.5309569912246,-693.8115399664687,-693.7782488973947,0.7677015697758667
-695.5171347105854,-693.0676060442427,-694.0257864252175,-693.8650638339362,0.6402954636607133
-696.0008671284716,-693.4303084756689,-694.6091696386428,-694.575579380507,0.7908575477990529
-696.1910160126596,-693.8043303153702,-695.1711932037863,-695.2627003200448,0.6062365992272355
-696.7261819590899,-615.5270315741875,-687.683366182627,-695.5205365492249,24.159398326102508
-696.8989711401555,-694.4686388537352,-695.9207397905068,-695.9664451786059,0.5555085727517799
-697.1203320627949,-694.7271775588315,-696.1319244021689,-696.2083946117294,0.636564263203495
-697.2347809880309,-694.5627248341964,-696.3247831752185,-696.2659104951423,0.5806216337456344
-697.6123744985471,-695.792054750445,-696.6022583794492,-696.6171026927157,0.4676173574099579
-698.0341261008026,-695.4030831230148,-696.8752758420342,-696.9228498508849,0.6401229213658092
-698.4027701833663,-695.7941654217409,-697.3189725460804,-697.295659099444,0.5816880758249299
-698.887430416532,-696.625701083793,-697.7434418510159,-697.7016376902903,0.5023723186205232
-699.1398035755583,-696.8893455327163,-697.9425990592604,-697.8685683404412,0.5379344208075878
-699.0649322904151,-697.0794034334999,-698.1424646634047,-698.2104114468042,0.48492850905840423
-699.3860709395025,-619.5856265523207,-690.7630978204769,-698.4230791622202,23.619995561804743
-699.6104675202683,-698.103746383726,-698.6525406943833,-698.5382684397076,0.3868243151508473
-699.9521445858518,-698.1052672825433,-698.846511722069,-698.8083726741341,0.4167170041221816
-699.8383491612855,-697.8886368542164,-698.9840941902728,-699.0971624668657,0.46208266948090143
-699.9640348080089,-698.2984422759271,-699.1206291283187,-699.109954562434,0.38653566976403975
-700.302104086677,-698.7178986609972,-699.3967094576279,-699.3860221019984,0.38324836492075137
-700.769283016388,-698.866129019495,-699.6020846165379,-699.6014197000795,0.46224030781643116
-700.6971215592158,-699.0075752352483,-699.7725770510189,-699.7736748988867,0.5241867713654472
-700.8628687263529,-699.0818956186623,-699.951379917853,-699.9849464240401,0.5112017693782157
-701.166748508304,-699.0937393344907,-700.1645176224466,-700.1951029653828,0.602866501787715
-837.4988646748159,-699.8290281657667,-714.117091440384,-700.5106443134692,41.50790320335453
-838.1800704826474,580.6227570609732,-601.0511218844731,-700.5491978785053,364.56665581061503
-837.5008078502029,579.1918501329179,-463.0250042665188,-700.5474295193065,487.87850990655085
-837.7591204637185,577.856084663561,-408.955080824311,-700.7552548245737,528.1151629115382
-837.8600258719487,578.3480911147809,-604.1218638870959,-835.6101057023819,442.2282060846747
-838.4925234319949,579.3166918857285,-635.9358028771165,-836.434534074449,453.0726222739042
