minimum,maximum,mean,median,std
-649.3004004126753,592.2210170940763,-152.73909953983528,-211.06144777444916,306.60225557578775
-646.729163599883,144.01318635789602,-297.5205889082957,-388.1015539657684,252.79445851863312
-798.781224053891,161.55409499435623,-308.3327575843022,-321.3184191264146,230.51178137970422
-767.0829065886273,406.3517774056663,-373.51089163783166,-414.33977188870347,264.46419628092616
-872.4641299174388,94.07091956394652,-476.1513183761329,-528.3135586491344,211.11548022130577
-844.9287197515005,-182.18456333820353,-573.7203331826074,-584.0177445927524,154.59360350781154
-842.6535985788871,432.6796781787424,-533.7222551043717,-607.8406372167591,264.2628678717759
-841.7383154342144,-234.75707430986222,-607.6490969048605,-643.204493917985,174.13683570449527
-867.2990709688399,-311.31370145071196,-645.5573839757654,-642.236873902398,131.86441735113797
-872.0361841716565,-581.650221008148,-769.7010180605158,-783.6761899971939,86.85704117162057
-871.3846652417967,-585.0163883371954,-809.0017645331845,-839.8467775151432,62.369290432195214
-871.2395709350668,-782.4921903317033,-836.7540367605737,-844.8856213972127,27.961454866050033
-874.7105043125665,-840.511725647348,-860.5713391394221,-867.3580979187136,12.189187781336424
-876.248874767635,-845.4792089684979,-867.9498591728681,-870.1480131028422,7.8894070217899355
-876.5426776966829,-866.2506984026572,-872.31387234354,-871.9563547487074,2.557100361446205
-879.0759894382502,-867.2512327838543,-873.4438232793184,-873.9019247654605,2.7269134082449367
-881.6837036854057,-869.5264553019206,-875.1864554361605,-875.1068816792435,2.7125370823808654
-882.8500087570095,-872.4126229500275,-877.042182836974,-876.653985356359,2.6806852673032884
-882.9795025096034,-869.8322882920827,-876.6322365237461,-877.0274365141314,3.1042321029846605
-883.8453888323696,-872.313840821143,-878.7861471195861,-878.7197383055521,2.72562848910094
-883.6949775119035,-874.0894770820206,-880.1730266114083,-880.7150069694102,2.51949371321534
-884.1338669152241,-875.1431820715711,-881.4687736112991,-881.8153632908165,2.2242072992826776
-884.9997156267467,-876.8108342961322,-882.1880484087872,-882.5966044978366,2.064014522924102
-885.639111980655,-878.4134945458065,-883.0513819176506,-883.5715126511927,1.7777465269932682
-885.3449338067165,-879.7815616148794,-883.5201897264527,-883.6543691529878,1.316444351719113
-886.2747647911968,-881.9132807447274,-884.2770038683634,-884.4324543845287,1.0819346314473777
-887.3040843451729,-882.8805001985811,-884.9015772236912,-884.8463546349411,1.031115170835903
-887.5121777499571,-882.7835742590219,-885.194212936103,-885.2500928556345,1.186870959655201
-888.0418830995534,-882.9012103343483,-885.5139779985096,-885.4288177319941,1.4884508377450862
-889.6155754234355,-884.468143238904,-886.3704101822708,-886.3539031764477,1.3433924922892009
-889.880289303708,-885.8487028514439,-887.5501663897489,-887.5490919659151,0.9937959599775809
-890.2869405437298,-884.2526936239987,-888.0627833684573,-888.0838943814167,1.2124805274612487
-890.3757485933506,-886.8251710187701,-888.7683278910197,-888.6526442368078,1.0798444342918296
-890.2680428756496,-886.3802863201273,-888.8346065819964,-889.0344271220952,1.181431013210683
-890.9557996937126,-887.7099367035642,-889.5312012166038,-889.607063646422,0.73422285931349
-891.6971547062624,-888.7904529587503,-890.1105541355698,-890.0896446764823,0.7713555567492659
-892.6073200254116,-888.7144022407359,-890.330253466149,-890.089957428914,1.040892078689588
-892.3813834920493,-889.0594550550186,-890.5832768448472,-890.5636638258193,0.7626397918612993
-892.7803083037168,-889.9417264576864,-891.1981353373722,-891.1046961756299,0.7038075165559027
-893.1304016222102,-890.7654610885841,-891.4829248763929,-891.3634347201779,0.567391825770226
-893.4380815331049,-890.1968618816261,-891.7693385562376,-891.7214247064088,0.811413739824211
-893.6402246434039,-889.8277969286698,-891.9423192482589,-892.0686109969799,0.9389444423355955
-894.544243776187,-889.5343389854481,-892.3753083652497,-892.2094984693515,1.0959857133554707
-894.2467486633237,-890.7456830143022,-892.9374603990374,-892.892486726193,0.8755905732945984
-895.1172905323881,-892.0456482356764,-893.2999006871391,-893.3390980980785,0.7281528942326783
-895.2057592318237,-892.0368281431832,-893.6460365027338,-893.7891765084246,0.7913624845614656
-895.524493454373,-892.7290261332394,-893.9550149619517,-893.817476847144,0.7375251110278698
-895.6124388736064,-892.9579895018217,-894.3667953598035,-894.4979758792567,0.715275762115575
-896.1876815357173,-893.4101911015255,-894.5368529978425,-894.5252183109264,0.6626281126224577
-897.6314896721915,-894.1544584934619,-895.2301601432489,-895.0925355381848,0.7031455106438332
-897.3237197565592,-893.6760807792857,-895.2364766339521,-895.1963486729696,0.79254151077358
-897.5736148870998,-894.3384209241647,-895.8669050070476,-895.8403305824356,0.8956293514810544
-898.8716929863075,-894.2510735568376,-896.1768197096386,-896.0450453558261,0.942783930523334
-898.804870532021,-894.7795969316405,-896.8597438219435,-897.0438658847484,1.101781594099643
-899.3092071883641,-895.8715954902991,-897.5676846606432,-897.5704286941098,0.9056312226868924
-899.7225705815981,-896.418198925912,-898.1657054836196,-898.0922495345043,0.7462163944898087
-900.4985149027559,-895.971184049959,-898.2867140688086,-898.2053548841754,1.1415734423311703
-900.3931204871535,-897.0900715249063,-898.8461443194204,-898.8464719593992,0.9026995765541985
-900.4118642082034,-896.7508972285888,-899.1323929113968,-899.216187833158,0.7241597574596674
-900.5383788675853,-898.9226953994958,-899.7117231950804,-899.6295235914704,0.4619460812137727
-901.3866118365,-898.6984873128572,-899.9942512444901,-900.0534069486008,0.628378830087142
-901.5992722030594,-897.6304482524993,-900.2564554650088,-900.3190430909938,0.8635790081857642
-902.4142521763788,-899.1137931289765,-900.7666956472494,-900.9221058219782,0.8081426023091426
-902.6364233230935,-899.7702599079003,-901.1898036154481,-901.1699144796706,0.7198632868123138
-903.262050647177,-899.007399273258,-901.4022128589695,-901.437547643514,0.8118229534719662
-903.7172215405053,-899.8498807608873,-901.7466541997754,-901.5858726477195,0.8322331913127151
-903.3665480459597,-900.5529647080111,-902.0188648987016,-902.1034924426131,0.8277736095528301
-904.013028134448,-901.1786826581719,-902.7168026014277,-902.7240502119432,0.7987299654361002
-904.5441195383166,-900.6940888083502,-903.1367613262275,-903.3367561696415,1.0334314743392312
-904.5880011235109,-902.7052382102285,-903.6369946462756,-903.6720169672703,0.5530847576724885
-905.1650173796497,-901.8542510277103,-903.7576378635836,-903.8005377666727,0.7792333022394745
-905.6191558229596,-902.154399212478,-904.3283186860186,-904.3481656329031,0.685624865033514
-906.1597021912294,-903.187445207944,-904.5323620711093,-904.487110057641,0.663472653510446
-906.7735849143681,-903.8077200160582,-904.9516922202694,-904.8969414222477,0.651661801359027
-906.5384003296128,-903.0227035947204,-905.3174295337091,-905.3278190830504,0.6937210772697033
-906.5588645162525,-904.0962082709834,-905.5097359818521,-905.628502964965,0.7030720815669047
-906.9286843463062,-905.0248438993729,-906.083478844024,-906.0905063325905,0.4580042387032793
-907.5545933650031,-905.571263864003,-906.3736244220653,-906.3617969728058,0.5090620638679251
-907.8760167301875,-906.0729025835046,-906.736204471369,-906.678480011522,0.4224034737395491
-907.8862366646415,-905.9779995844128,-906.9118648936682,-906.949819403432,0.4200928112924661
-907.8918816107671,-906.2764013762015,-906.9658442867932,-906.9268573916738,0.4828229939814239
-908.1647211526913,-906.0203732734074,-907.1950403845784,-907.2512644781051,0.6047099496653984
-908.3833351738865,-906.3091870121186,-907.4445443461734,-907.4647153312433,0.583618644836945
-908.4131327672872,-905.3083575922601,-907.462616023011,-907.5599338302263,0.7679310246989381
-908.6132286493382,-907.0757853689148,-907.8160800981809,-907.8927461776784,0.4651297603288673
-908.5505596262614,-905.486620809489,-907.9681994574138,-908.0751511415444,0.5744580882515046
-908.9508331010892,-905.7712330315139,-908.1680338698695,-908.2277970934925,0.5629042487254188
-909.0330559966126,-905.5264414106332,-908.3441059248237,-908.5248694310146,0.6228105997515434
-909.5322619866204,-907.7346236684066,-908.6280124780662,-908.5355767453011,0.457383396963319
-909.8231068887508,-907.9203260631441,-908.8770974033511,-908.889430306365,0.4711830349493222
-910.1265292760628,-907.653603949364,-909.0367553305255,-909.0199673088634,0.4562805760452861
-910.263880182821,-908.0474334017401,-909.3780410965886,-909.4473184092925,0.5288410232802186
-910.9910078392032,-908.9305160076809,-909.6031903170998,-909.5513937568899,0.47828600861378623
-910.6100715194932,-908.7898980059642,-909.6553481635035,-909.6693384999157,0.48444314490383733
-910.721665669279,-908.6193148193408,-909.926404557283,-909.9317510328448,0.4446711270236518
-910.9179151956912,-909.2518540134182,-910.1437350920543,-910.2218521506458,0.4050213407111276
-911.1580973657371,-909.8545119611147,-910.4542761415745,-910.4354811820845,0.3107184237872532
-911.2568402574826,-909.7761218988567,-910.5878373173896,-910.5778001734865,0.37329823584967387
-911.9693158131523,-909.169555911224,-910.5656754805748,-910.6477961865068,0.5881534432989098
-911.9320216511569,-910.012628275077,-910.916439217281,-910.8152028983118,0.47499546349507804
