minimum,maximum,mean,median,std
-1102.6106108075812,981.3212411847919,-77.85134712622934,-169.2977271886125,496.0106120019654
-1790.4123899386175,335.63081526210385,-460.6551605185278,-428.7366302002606,494.14144288341424
-1792.0026460939887,788.1587797512325,-603.2541625004461,-687.7939192860422,578.5801238692391
-1845.7833470826092,946.94169208429,-529.9498755316519,-591.350248782359,683.4155202283413
-1844.5596705812395,643.3325923744662,-496.29721666066365,-417.4738456362235,647.277141612156
-2046.374445012699,645.8829559418923,-535.6597953614961,-390.5987828809361,767.5418025447163
-2043.3055049886316,841.5315122882764,-675.1182189327452,-688.4522856360801,779.7295515581364
-2107.8688234979027,-46.02735422689255,-1259.7295985199794,-1290.7278855316595,567.8319027585612
-2314.536287198617,-654.1108650732838,-1625.513166425329,-1788.0874848590129,409.00562640151355
-2314.9100136734914,-101.84134874114525,-1708.699307864849,-1847.6854745574497,602.2803948589229
-2319.6627849010097,364.3689839627659,-1711.0526484380237,-1846.124013063527,573.7619394943584
-2324.374173135703,-1297.5471156858662,-1979.5648607114242,-2104.8678574473697,267.12021232035806
-2324.7012162901774,-1620.2404323873227,-2125.941708476011,-2110.616706338652,187.7237849984487
-2331.4471779749497,-1852.4598552423342,-2202.813612302206,-2297.747187189454,139.3779257725497
-2330.0826484666522,-2102.284325949756,-2277.4175987969447,-2318.0757826861936,85.78635392797774
-2335.1706302254306,-2311.3756167290453,-2324.4019001317206,-2324.0509479599896,6.186783413623609
-2338.0278036506147,-2314.279210878678,-2327.6289244756895,-2326.028532126399,5.890300761379483
-2344.875819267478,-2319.0534757140904,-2330.4324799264623,-2329.6030457510874,7.512896600330678
-2350.7166315302743,-2317.1988406377163,-2335.39161452111,-2335.4108254033436,8.199549033416714
-2356.7341123194683,-101.84134874114525,-2118.2712486975697,-2339.905471336632,683.6639342851362
-2357.891066568665,-1504.4258463464776,-2316.4616941502563,-2344.6115611088107,153.58930018104297
-2363.079314952479,-2329.567858171221,-2348.204237470842,-2346.4250166776455,7.848456184232191
-2366.6262251389176,-2338.5214461019154,-2353.045072513542,-2354.304074503848,6.849059054841681
-2374.1303419822043,-2342.433125782267,-2356.975106275778,-2358.2491211323727,7.612258640273244
-2380.776537934703,-2343.2573977870757,-2360.089422421782,-2357.1265429763016,8.76898027806378
-2379.9708156636502,-2350.5513528415263,-2365.389636347207,-2366.0578235409384,7.979260579674379
-2386.0639639172477,-2352.86665745967,-2371.8726169005417,-2372.5099756305294,7.552904206649529
-2390.2973472025697,-2359.391818694557,-2376.6935824290726,-2376.77815472991,7.250965483855704
-2396.5589736607144,-2363.188186930312,-2380.117061651451,-2381.040354652201,7.505845216748938
-2398.5103617585783,-101.84134874114525,-2155.5217406264064,-2383.3824123245286,696.2845358582413
-2401.0067976620653,-2376.7990435200627,-2389.555528884036,-2390.849268193908,7.0924158336299845
-2404.2889032245866,-2374.439706558929,-2393.6885015829903,-2395.611554613615,7.044651663280087
-2409.580739483967,-2384.1830658485064,-2397.9556591223145,-2398.3322062690386,5.790025519980306
-2417.5201060337254,-2387.7076563019646,-2401.1222521621453,-2401.0303575572975,7.312902815951527
-2420.6521612845277,-2389.808073581634,-2405.0939111913267,-2406.224616455717,7.318355424867461
-2420.436767933739,-2390.713004474365,-2407.378649119556,-2408.290789989952,6.599826742126129
-2421.4844428078636,-2404.7568472397506,-2411.1534085814865,-2411.706842892955,4.522673198491703
-2425.7034733101013,-2406.243999445858,-2415.1568995737466,-2415.0931880467215,5.58934725330715
-2428.705640773756,-2406.043627285243,-2416.2505721535613,-2416.2830894021636,5.506421876095551
-2429.211707248608,-101.84134874114525,-2187.683616651796,-2418.1472286119615,707.179968954666
-2431.7768407569843,-913.3850942226519,-2371.1788586997673,-2420.3587403060383,275.38176898229904
-2431.4099436012802,-2413.469233406258,-2424.195794310237,-2424.699327994186,4.330096030312853
-2431.457323108432,-2419.803934384911,-2425.5732686171177,-2425.5654246980157,3.1754844147231225
-2436.9136811728613,-2413.994847327672,-2426.6867182585215,-2425.434293288213,5.2268629281306715
-2440.5237148046135,-2421.47090599538,-2429.61577379791,-2430.775518673879,5.173407230791108
-2446.5606481975456,-2417.1961073066905,-2432.7080387693263,-2434.0336230714493,6.482186408915269
-2449.1273183270023,-2425.4306117650976,-2437.048958322102,-2437.602182322189,6.643346641764044
-2450.2320579166144,-2428.4001219226834,-2441.1073739430526,-2440.489401152773,5.900778094931491
-2453.6946992484905,-2432.0800900765116,-2445.185865794985,-2445.0250425550175,5.374361045579662
-2457.074589175827,-101.84134874114525,-2214.4919276264795,-2448.2224608645183,716.2611813759
-2460.746513291757,-2437.8355413063355,-2449.4389207278286,-2449.990435289018,5.492996451284811
-2466.886216791319,-2445.684805015522,-2454.0955639787862,-2453.190509616106,5.9311437641791365
-2469.190825538814,-2448.4334040271888,-2458.333150186221,-2458.5781148661736,5.220422100039695
-2472.547975008988,-2449.999245266873,-2463.1125245602907,-2463.88618976456,5.646937050955479
-2476.432664110097,-2457.7522134256665,-2467.1829851135603,-2467.667943207445,4.5476187205153575
-2481.360313575047,-2458.6953274473412,-2469.371939578473,-2469.8922168582963,5.200318940291392
-2483.4992447288237,-2466.0213885550515,-2472.9165342812676,-2472.147451421384,4.259946861725343
-2484.533550363417,-2465.5968328788513,-2475.3653330895913,-2475.501530251505,5.152202336697033
-2488.4946026563607,-2467.0582581535655,-2478.190337276535,-2478.74324461595,5.2945603034524
-2490.519710523959,-101.84134874114525,-2244.050544512737,-2482.013591208745,726.2839239453868
-2492.333803577086,171.35200120341065,-2334.798734159126,-2483.489981956146,576.699147988497
-2491.3601656275478,-2474.9158160417187,-2484.4515917330095,-2484.957774047056,4.659923494114469
-2494.551459978511,-2478.1319010511525,-2486.0675721476655,-2486.278480969636,4.610247112052149
-2500.2575095106736,-2478.367451647011,-2488.142662449,-2487.733314922679,5.1324150663113475
-2501.3605876376178,-2479.066659061665,-2489.417248374424,-2489.2745371414985,5.829962385621581
-2502.699874887515,-2488.0392322292173,-2493.357295945317,-2492.70425264151,4.587596005918784
-2503.8887272215743,-2488.5775590184357,-2494.9862634198885,-2494.774970077231,3.708633272065738
-2509.4093306787727,-2486.3352465615894,-2496.7069532399864,-2497.8850927102053,5.5167364871504505
-2512.863039954368,-2487.6453246904584,-2500.0692956117637,-2500.829576390198,5.386012551585768
-2514.622495155599,-101.84134874114525,-2263.238338033948,-2502.0096588800807,732.7935997098734
-2516.5450466927205,-1517.830246604091,-2472.2877294672608,-2504.558341293116,180.3461444176655
-2521.1686407076713,-2499.4778678218213,-2509.4479208865587,-2509.0652109438943,5.1343841182018854
-2520.387533291755,-2498.7075317321382,-2510.096889421613,-2509.5979339790806,5.235887633501583
-2523.6749319399396,-2505.7993935430145,-2514.0723865983905,-2514.9915448599268,4.402098495723159
-2521.9176305077826,-2505.5032612994187,-2516.1914990373652,-2516.356402839883,3.687352801557038
-2523.462883570689,-2511.2303437741284,-2518.151702887,-2518.3092151224496,2.875934469425061
-2526.2910743085613,-2509.9994536760432,-2520.150925598133,-2520.9179996014814,3.745037823226406
-2530.5834718483748,-2515.1772343213906,-2521.8198070252556,-2522.135844728323,2.983855354686052
-2528.8354777532886,-2517.092421204702,-2523.006478905669,-2522.510153504132,3.1227761376866794
-2531.96357434445,-101.84134874114525,-2283.6663755587724,-2525.704751173804,739.7135189196919
-2531.9387080367505,-840.367266113115,-2436.76756816416,-2527.1077259870735,353.6357505860085
-2535.7227386538343,-2520.0965438211674,-2528.087876158235,-2528.0358877745684,3.6763674012746037
-2536.9172646292973,-2518.0732913765496,-2530.107470236226,-2530.3833404818656,4.235219202172937
-2540.764358011835,-2527.9291169788103,-2533.3775461268856,-2533.4741029793913,3.3102483091262505
-2543.945370133538,-2527.8789049227125,-2536.036389082928,-2536.528208934579,3.9799078490103854
-2543.234201725596,-2532.579257647035,-2538.755198055305,-2539.3006557941426,2.6756168015737574
-2544.1690299704755,-2534.786920310137,-2539.7086974443905,-2539.634190460135,2.912175889012259
-2548.305032709786,-2534.2816708215564,-2541.498230702193,-2541.959019230098,3.427526643868962
-2547.7468822402534,-2534.9328678625607,-2542.5845699076913,-2542.8926033437338,3.139222226856371
-2548.955561699611,-101.84134874114525,-2300.5307109585087,-2544.9628745889363,745.428859386668
-2549.383095028513,-2540.324761438406,-2544.5692425019224,-2544.260026229278,2.1563433510860475
-2555.483402855883,-2540.4147552057257,-2545.7458605463235,-2545.7118136533436,3.5244019579707215
-2554.793101136195,-2541.4920968748397,-2548.3441181741655,-2549.1818239411455,3.599508281834123
-2559.026857230194,-2544.2072076632357,-2549.818052460104,-2549.503758462946,3.1267666242751537
-2559.8790410137963,-2544.622156443037,-2552.394457177235,-2552.4526169443952,3.575290827691584
-2562.4356755698727,-2543.900552584084,-2554.7936404146612,-2554.641348277636,4.163601423816358
-2563.2726293794976,-2549.943960194528,-2556.777584154476,-2557.152569906426,3.4220008595274654
-2564.1026342265536,-2551.8915352964004,-2558.9139885723002,-2558.568470761777,3.0128895523595096
-2568.9840438164942,-2556.5620623972645,-2561.371768438427,-2561.1951229591095,2.6556934441081816
-2569.7413835112793,-101.84134874114525,-2316.3244381249438,-2561.9038455175223,750.7835571170889
