minimum,maximum,mean,median,std
7.709890234796157,22.24735933595949,18.281415616820734,19.05229560807043,3.5093300862505052
7.6584646371987635,21.132998079784386,15.97856233630799,17.508986376787405,3.680446641089029
6.7273235227326325,19.878765848876636,13.29120276508348,13.765252707594179,3.782686702743702
7.314492640254917,17.86523441377622,10.787478529393765,11.626454143199258,3.073877256610162
6.77844679115114,13.382798269857574,9.676427851992905,8.109450984170353,2.385067325036975
6.772498777585184,12.869308188603322,8.390742125897265,7.632340844555958,1.710474113753795
6.584786863267919,12.482475609842258,7.735317847064563,7.527938861919411,1.1497846605585265
6.020282093512002,8.381241376916524,7.331770040617253,7.421950243123788,0.5152600919619904
5.59903503105658,8.917536601703414,7.136417333100249,7.049867499379582,0.7408131321125027
3.2271274428686927,7.971785655886244,6.541782309325807,6.790181258884158,1.089212695807104
4.293829857180025,8.2367560329767,6.455873535107984,6.705666116560687,0.936442580979198
4.162110137538068,7.759158977600519,6.351211003053996,6.498944606009294,0.8147081185092208
3.7989367735888533,7.555425537043865,6.082236484780776,6.10886570321771,0.8933112537368384
3.7483527125533596,8.238658978564436,5.851061267829431,6.061777200640808,0.9968863682122813
3.7572899181872654,7.207947861711428,5.670314470310847,5.830765596225353,1.0318328603341471
3.7061912649653164,7.542257964174505,5.36485085140672,5.0019796550500075,1.2294573364802956
3.5999822400677073,7.082993823793027,4.955558989742116,4.601137185971794,0.9938875457176509
3.585599324238189,5.892932319620055,4.549902214098569,4.468160045646993,0.559654938917181
3.688224432204603,5.617747896928112,4.426838824954427,4.4719702877924465,0.4369195145610029
0.43402707535144147,4.746414969689852,3.8723495870152247,4.106742759201959,1.0400143418445478
2.1254951542491267,5.48619942489108,3.8221108079243433,3.805601113646953,0.6888314723852051
0.20827682740699105,5.836985581955627,3.776408620284291,3.87139983480353,0.9261600402843395
0.7837409352224509,5.469064274936521,3.7028227647430527,3.8520583337865326,1.0713729715797382
0.7166169542376903,5.736046007323363,3.0913387621085833,3.0530129559341987,1.0403877423973784
0.16868480739086467,4.21088392729035,2.6410561093359957,2.8814588210167433,0.9372652714408918
0.05456297437067237,3.9873737340549735,2.107944956730934,2.149221309212282,1.1564651764832499
0.16250787225820718,4.009257983291814,1.7891618397898588,1.6269078159577544,1.0873622541458623
0.2337971754892405,2.952104977655019,1.431530033127377,1.244010966763542,0.7917951442171016
0.0756791701835593,3.686399990019766,1.609275604154264,1.4903345438968505,0.9114413587220825
0.08585167765894086,2.834278731114996,1.3850873861556758,1.2945258622350964,0.838245954289885
0.0689246278242881,3.2595503075988117,1.0927324875909785,0.9511368715104518,0.7135910338729763
0.11178122937495916,3.1996799633456097,1.30499036655288,1.3433169719320124,0.7535068355675042
0.10809562167582998,3.071693964570859,1.1921621579327646,1.1632953373749637,0.8992624422139782
0.10040960164936097,2.4464550051805927,0.9051180818779583,0.7719619379918012,0.6180579733829629
0.3101201086940155,2.467204099059899,1.1685818328983535,1.0930272356712387,0.5898446478916891
0.046384590642486234,2.6803319349781103,1.1262203441672443,1.0451744613062606,0.7319004947893989
0.035867335467426376,2.546961716540626,1.0521894808706125,0.8320152792760607,0.7434377886728798
0.0836900192510801,3.0185135546494597,1.0985563965381644,1.0088428744615308,0.7844068665583597
0.07677129262831217,2.8988837998992776,1.0242491186130083,0.9002704037846105,0.680218886286782
0.020559993848106917,2.4050823428150285,0.8622534917003774,0.7061197263257601,0.6576071101458009
0.08440276476476827,2.8461508762982715,1.1748521134316663,1.109710210976559,0.6753721226244314
0.24243107098287497,3.1495213784998666,1.2834654567689798,1.2881145192640049,0.6804309139398026
0.04576726623133398,3.052905559748528,1.3352671464219057,1.235810832533979,0.8546893341065224
0.2921244870862485,2.898372654127592,1.2075634122169927,0.9588969479872458,0.861723545915138
0.05283077377630763,2.7085244942291777,1.127961894407632,1.123884770624516,0.8044362187115571
0.07754985586365892,2.3802460860475176,1.1233541344047637,1.1873339471340913,0.7032434260887303
0.05712256302175733,2.721255156500217,1.1105239916026257,1.1713095871770318,0.6953551518148109
0.3446158305831024,2.914879571347481,1.2859786002255555,1.2149568558508617,0.6795510716941306
0.16997649408374516,2.503402291050357,1.1598320248177274,1.2216500286683005,0.6229167255167278
0.1255949538527621,2.2329793756058938,1.0886304578279196,1.1667059207595245,0.6211621082386083
0.041951707457287046,3.2234558283115367,1.3648455895180562,1.3362977620415415,0.7906618140039944
