minimum,maximum,mean,median,std
-853.453792561999,569.5685056087183,-78.03236552283785,-95.05428316711712,337.4188708475686
-923.6704600352698,507.1369009986511,-186.5754270674805,-150.7060206027313,318.66277079441045
-924.4292775207324,110.5661014943455,-319.5546549569353,-276.0146612404184,281.9586720399864
-924.9840578060087,552.0545523665116,-364.39804574650043,-406.16431239676837,385.06429608187915
-924.9547246278742,231.1724087304145,-606.8395217603166,-552.0037654493685,320.7584674943046
-926.1043166975612,-39.175853979683666,-726.8121452589324,-923.2685443429293,236.4346066121519
-926.2893738632997,-520.543991712495,-782.7871142948919,-923.0626363237816,189.6310901000254
-926.5000650974057,-530.7229298083198,-823.4034955200037,-923.9641892515897,170.7166934381595
-926.8510753822275,-549.2916439893703,-887.5129987395737,-924.8125523217735,114.41951641932866
-927.3636016440071,-923.4076282204712,-925.3757143230439,-925.5854618971009,1.064673868029219
-927.4524412590063,-923.4897914629959,-925.8716773155908,-926.0565066395586,1.0628590876393165
-928.1035164455749,-923.2536557570324,-926.6059831187414,-926.8252390025882,1.0719074189863222
-928.4250214144718,-924.4102898584177,-926.9178171537418,-927.2827506893383,1.1102493675410914
-929.5664760210021,-925.6778479861389,-927.9824096062264,-928.0244124560174,0.8077691849745644
-929.8364554424918,-925.7738950215619,-928.1331788495966,-928.1429401263119,1.0600266923349928
-930.2990843566371,-927.235627497115,-928.709145957473,-928.6976209199381,0.8328477882124516
-930.4740091006797,-927.5890120411686,-929.1452509978135,-929.2981434295696,0.7405436883174833
-930.6028316116164,-928.3895562028367,-929.6034332269065,-929.7103503880628,0.6696683018775582
-930.756403793145,-928.9991719392663,-930.0610630043216,-930.102269025673,0.45666857668984184
-931.0258336957623,-929.8796306416239,-930.4966858129635,-930.5131446605756,0.28420802168653503
-931.0453115280202,-929.5857432553967,-930.5783104342029,-930.6257796663963,0.33990529213593174
-931.3356652880249,-929.6100037506267,-930.7277716878729,-930.7665702888708,0.3499941928816664
