minimum,maximum,mean,median,std
-418.5544828571022,449.1624846431814,-33.281519786577995,-30.21776529397673,204.6884952761296
-472.09248076975564,560.7668545148736,-103.10042341732589,-172.97865712951767,223.63722770260043
-702.9851001836587,398.00685112249045,-90.42418712974751,-173.57970088858792,239.78867529413105
-703.7863823341474,254.29974347882734,-226.84065191384232,-236.17364432148725,236.50308169281053
-704.8468584977902,407.4404198277217,-265.16032180284924,-285.83841863370617,352.6241526681649
-705.3927958075208,202.24445178728965,-483.52030504758096,-701.89857625181,274.3160802990725
-705.8389446737451,406.75613707641634,-551.6722741542229,-703.3486597477806,319.62013659320286
-706.3153498048175,-292.74312112908717,-682.8346339752824,-704.226758253812,85.01255052236944
-706.5458517739386,254.0859390216524,-672.8403791478507,-705.0708838922308,175.07253032942853
-707.4083255892401,-703.6697513399465,-705.4926274059698,-705.5857419791505,0.8919740223447332
-707.1915298927906,-704.3722789122551,-706.0824709858445,-706.1350354547649,0.6842005411470169
-707.6424044148029,-705.137793346984,-706.4088955714526,-706.4781995603299,0.6948422482837164
-707.4345148872287,-704.8211548595634,-706.6022391618245,-706.7940506764082,0.6901953816851234
-708.2055894090154,-706.126723672426,-707.1132405962893,-707.1060050028462,0.5159748825941473
-708.771389150812,-706.4097354377649,-707.2914697985537,-707.1417545313914,0.6641953806731853
-708.7432147802961,-705.6002383050838,-707.5590222969937,-707.6025410307207,0.845077189114499
-709.3354855994745,-705.5832372471632,-707.8417403992939,-707.9579458338922,0.913092640368239
-710.0612817791871,-706.1836153457293,-708.2241401153631,-708.2249828250741,0.7270143578591511
-710.1300695928542,-706.7891129491532,-708.635199078851,-708.6845631305063,0.7170327661984022
-710.4184083299847,-708.1266426744216,-709.157260098052,-709.1808818009243,0.6997272758210297
-710.7838956861899,-708.3179135632332,-709.483476703201,-709.557455424492,0.7448830393837053
-711.3583911253022,-707.5197434787628,-709.9925330174735,-710.0413750600998,0.7681409874158182
-712.043878729196,-709.0078886499407,-710.4636753556767,-710.5215903073976,0.6572546372143107
-712.3162386243962,-708.7593701275953,-710.8965909648432,-711.0198870473968,0.7500161672858378
-712.5088218048195,-709.7625910008148,-711.1204045994771,-711.0142139532329,0.7096542919704932
-712.7942913280152,-710.6078374208086,-711.3843190815288,-711.1467781063573,0.6355718416997332
-712.8936109785449,-710.233498825068,-711.5964358396096,-711.7161174443052,0.7639310704411927
-713.713482885985,-710.7799903738271,-712.0131790398882,-711.8804429641195,0.7273434523896126
-713.6235231943734,-710.6198420925649,-712.2057740087422,-712.4143113542339,0.7532899910529911
-714.4206629430141,-711.9953500458123,-712.8316592208781,-712.6895927993369,0.6134661542277303
-714.7928403267274,-711.0221512877882,-712.8716345146463,-712.9949068385429,0.8790701137155256
-715.1063873128658,-712.0894927959748,-713.498507423539,-713.491419125585,0.7846690114572216
-715.5024151783858,-712.3455985091873,-713.7824286847939,-713.8456885225667,0.8363948618174856
-715.475478708833,-711.9694357273704,-714.0948675817382,-714.059507660927,0.8878055720021805
-716.0243203125992,-712.9621966543067,-714.4928986665439,-714.4733243804026,0.7574898498921655
-716.2364134012394,-713.4409897466916,-714.8742525421364,-714.9771603820004,0.6804449537162202
-716.6172375805068,-713.9242448634539,-715.254795633218,-715.1499204233962,0.5581102388650045
-716.646449028546,-713.7743379428573,-715.5245761881432,-715.5080789233045,0.6391029726018561
