max,min,avg,median
21.593572838147033,20.30094264694314,20.989935621168385,21.071437549531435
21.53415488672361,18.7513195392707,20.75969824811057,20.900219874051707
21.399261225773056,19.787533127342503,20.541269517772328,20.56770874372605
21.0153296290053,19.21447271810695,20.403655642587225,20.38275014063867
20.750187615400552,4.440892098500626e-16,18.16129857657703,20.209194859072813
20.95306605938671,0.6684376123003273,18.591932076301763,19.871417477444254
20.802978634288582,13.918174854328582,18.018195571200135,18.48139549362058
20.20774075326024,11.726998896787801,17.079911850150562,17.25273574496964
18.33430284947288,3.095442258635057,15.335172785903442,16.19006707230305
17.528946411906656,4.440892098500626e-16,13.499634475906308,15.53205899390623
17.577555814740343,8.072476524779452,12.683837571031036,13.473440524403056
16.79966039862162,3.6405207970558355,10.542932841268861,10.258174658832298
12.254113421852495,2.0507698558831717,8.067879241743693,8.96619758989667
10.279252496522432,2.0514066645271325,6.22987404295058,6.117853659848889
8.96185289396304,4.440892098500626e-16,3.7999439599853604,2.8211449082496487
6.782835161925318,0.4401803380933491,2.73583502056026,2.436709004387977
5.988899773686075,1.3706686542620763,2.620566420513558,2.500722853584618
3.3986652199613343,1.0616675528032258,2.4435937311530886,2.495288612830509
3.4105077944810422,1.3732263677443801,2.3948385977727766,2.443827073760169
2.6796290825762594,4.440892098500626e-16,1.9372367267856159,2.2764968027252874
2.7903785503109835,0.8394167054896227,1.7977492519157536,1.8373676089509403
2.4502907430415317,1.054822790984304,1.7117813831369324,1.7164553337113788
2.844863203650608,0.8638876397134188,1.8167468186735911,1.755994734961599
2.7030647839944995,0.908764834191246,1.8579611526525937,1.8433595841912394
2.3896083429257478,4.440892098500626e-16,1.6282669937948067,1.8722406874371402
2.4887052892568993,0.7141799231245796,1.6523703219205976,1.669924476259864
2.636829026332276,0.9568881247977434,1.8912023536844937,1.89793792008428
2.665485901723035,1.0478174328553291,1.9480735299225707,1.8806049484840135
2.766064880495929,1.0856305686028738,2.0291880552947483,2.0425619946054625
2.4631972472574586,4.440892098500626e-16,1.7270754556165064,1.9075664705157078
2.5761803493573905,0.8403311688781128,1.829075954274076,1.7086875391714078
2.745067280332315,1.3072205606878282,1.8869759741258298,1.8760004779411088
2.80542319618575,0.979492351123,2.0038082770111196,2.0222103056094523
2.7836189699646146,1.1382299946331256,1.9712823112321296,2.008280727410869
2.5109179364628003,4.440892098500626e-16,1.7412618002471822,1.8919041461914117
2.634353929238259,0.4922871869793686,1.811588543912804,1.9128645708733747
2.6191623021477146,1.1810411875956217,1.8109725729511064,1.7506993695101287
2.7274656134065123,0.888034480587145,1.8254048937900735,1.8374568455127425
2.7259747054470655,0.8306234759934772,1.8389787579716086,1.7329691565683327
2.3456264083624494,4.440892098500626e-16,1.487001517028253,1.6370837395837428
2.6416120200280955,0.8075373366022807,1.5760767838846121,1.5866811067154214
2.4903639210852906,0.8317712823073831,1.6495545606050972,1.540605977159022
2.7110932156389542,0.572726849973439,1.8104465032752208,1.8632257037065139
2.531957054235701,1.2642967976261343,1.8270447490840678,1.8087363244857433
2.3006616145053624,4.440892098500626e-16,1.6813030728530955,1.736330087052535
2.7022592775412346,0.9126851875311677,1.7926804116535768,1.7775668382484207
2.7738957012674246,1.0737527898125276,1.8781831485922935,1.8737683795206412
2.414448120136886,1.2727885355148065,1.8238955457351733,1.8010168620318763
2.674255315624553,1.1282521928607534,1.8229186449727102,1.833931909542152
2.641647574009355,4.440892098500626e-16,1.7970764402768282,1.9842831800867722
3.075404849129925,0.5747577665470058,1.893112988785723,1.8540488680591616
2.637985369258193,0.9562936995767619,1.809445118030466,1.8195735822913108
3.0231675137350433,1.0550259431618625,1.9729654871736655,1.9526885558588813
2.9412476743060556,1.4562497364806792,2.139930639195426,2.1155547718760634
2.7862592158033483,4.440892098500626e-16,1.9210373606998319,2.1621895056628895
2.6410573694218162,0.5662851686947126,1.8013589176143205,2.0096591360770817
2.5775078967483904,0.9934392448864711,1.816854894490127,1.8444853414091438
2.7222137186771787,0.6610803188679033,1.748616967045281,1.71575918321409
2.6734599578710427,1.0545924916383247,1.7161792500297937,1.6807713812797282
2.2233381842568893,4.440892098500626e-16,1.6569927528716237,1.7836805302366536
2.4916680973126586,0.6006603496957479,1.6647804468889014,1.8217294534590125
2.791056468176301,0.939263156134587,1.8628696307921275,1.801855256733392
2.7518121100205524,0.9299822773374982,1.906972154017158,1.9255111590698086
2.5425152084545535,0.8623379957877195,1.876441997475159,1.8936841567563243
2.4838810254054775,4.440892098500626e-16,1.758168572656499,1.964831609558893
3.1491875919848202,1.0636103135783483,1.8371330497099188,1.8087024198146584
3.063354638371298,1.2732618060144962,1.9025805364331052,1.8560121110868466
2.7677275462518804,1.2311148561046221,1.9226026389231394,1.9364921235966457
2.921340428419868,1.009379997727621,1.9918360065529368,1.9805060095461724
2.4900931469786127,4.440892098500626e-16,1.8165287363647835,1.9350657687918944
3.081406005690131,0.2036476736283892,1.9094788937275708,1.8732791225134737
2.535962420281305,0.48847151097351516,1.727713380134971,1.7265331634726047
2.799036284347768,0.8622210550691887,1.7361583619557273,1.8034182475342768
2.709238060910185,0.7188390693627764,1.8291497697423174,1.8483072455346918
