max,min,avg,median
-0.0,-2.625980705714761,-1.3802473479929869,-1.377899161785745
-0.8455050474242665,-2.6414682441574513,-1.6307386517408997,-1.5370444085940829
-0.7018961438002943,-2.711788310749575,-1.7005399814577526,-1.7168995792103723
-0.4083185122414362,-2.4716632909771263,-1.7065453785426936,-1.7257035996857806
-0.38434971316293753,-2.715661108903541,-1.781278573510449,-1.7634462737435779
-0.24250242121072413,-2.6466794777447706,-1.6979322232095166,-1.7068670964146677
-0.5168605515741967,-2.4986350960179875,-1.6378543286967415,-1.7030409859090148
-0.8316170560388709,-2.5259841053219803,-1.647550218316752,-1.5941973281641124
-0.03241508202938337,-2.6150562614341935,-1.6725893709678856,-1.69409172726434
-0.47498629808332676,-2.69810199475487,-1.685304685539083,-1.7591256510599225
NaN,NaN,NaN,NaN
