minimum,maximum,mean,median,std
-1082.1183460826933,543.685190175833,-156.1063191994993,-178.01918626604566,375.0892750075452
-1088.446582498349,875.4490813359773,-246.885954645885,-242.6805505608406,410.86550158725163
-890.4086683835765,480.6912084273626,-324.10258812354397,-431.9404263300188,353.37858998530186
-889.4665315797438,437.6539641771739,-416.6253194562672,-509.33760337463445,326.87494604374467
-889.0367692563912,308.01300645823284,-531.9830769859038,-641.3532121493434,311.4708484709898
-892.0026569079521,-363.63280209698354,-683.6714594821875,-695.0683211861717,125.00209607330753
-893.7927385007879,-591.1438386859605,-727.8581127443701,-697.2069712387863,88.43638237684809
-894.2551318509486,-635.5816129255629,-749.1950116201547,-699.3550628820904,100.02541480346346
-895.6588911507315,-630.2683787303879,-804.0460212756703,-889.3568741971437,99.62301341742169
-895.6862825621855,-692.4759498653656,-848.1694484910216,-892.7871556046415,83.13739626217573
-896.8162098249055,-706.3864136221565,-887.6817434927764,-894.4944222737969,34.30900161244033
-898.3455930558443,-889.4713481945353,-894.9140321844163,-895.4973994536673,2.0568055012350257
-899.118048386764,-893.4185504351851,-896.051150317297,-895.9928174569802,1.3958621317068252
-899.7640695608051,-892.4229412439053,-896.2722099492623,-895.972781853043,1.553897355713265
-899.9060651105945,-893.2213731288903,-896.6839407372474,-896.649399693107,1.8013754735020073
-901.5927870867657,-893.6510903454387,-897.9906248342795,-897.6750399708392,1.8098911476597916
-902.3673109926456,-893.5271630571804,-898.5493714644177,-898.6449066491214,2.1761966279493876
-904.1991326802881,-894.7902560716598,-898.9502687438755,-899.1536111102141,2.574388249631361
-903.5407492986994,-896.334811409956,-899.9560248936752,-900.1427746694163,2.140049014021327
-905.0131635702018,-897.7824456823456,-901.2060768185833,-900.4355267964792,1.9710140726216834
-906.3440610567723,-896.1207987334714,-902.7043000420653,-903.4326189090448,2.6064813406063276
-907.4959389319351,-898.460119904774,-903.758885190696,-904.1527015440902,2.2658218334183053
-908.8257710123595,-901.1768626608837,-904.8872658817437,-904.5799881908695,1.9076684411164828
-911.5140989825231,-902.9532674699046,-906.0017851372844,-905.2860388964925,2.4770400743970065
-910.5545660910625,-903.3709982155165,-907.7717898606332,-907.8775096086003,1.6641783190472752
-912.0578535957253,-903.7395166878534,-908.67047204451,-908.5324607094942,2.0635028359216094
-912.6106011410341,-905.9587832807699,-909.9562406591431,-910.1698689284538,1.8228832577983158
-914.1881629177282,-908.202139327272,-911.147228273586,-910.95199206785,1.4978249569118174
-914.952783959264,-908.9012741970121,-912.4758712565716,-912.7813740548415,1.8387176071894529
-916.946062573777,-911.4385511353261,-913.9366585533869,-913.9531977388461,1.3880469947035017
-917.6486095113669,-911.4682123273352,-914.6375979662457,-914.6788702907711,1.5966302208306409
-918.0416944052437,-912.625645791249,-915.8666095312767,-916.1242205798912,1.4845241325387868
-919.1385525437397,-913.6558009485448,-916.6981274047588,-916.9183329222572,1.5380830187605676
-920.9376436339228,-915.4119522567257,-917.9411445301625,-918.0242706524002,1.4718321567169095
-922.340645298146,-915.627238641765,-918.9525050014319,-918.326358682254,1.863512373477015
-922.6980475494995,-916.6817334849414,-919.7124771226032,-919.6431726387549,1.6875114377680724
-922.8198724947935,-917.4488723010858,-920.2325086539278,-920.3838766560062,1.401273090478544
-922.939703970036,-917.269052856513,-920.5504369248116,-920.3888290035935,1.2617386496770213
-923.7054378689996,-917.5084159418599,-920.9183629585948,-920.5972924806339,1.5992675666204788
-924.1088660584228,-920.0995879968737,-922.1295539990393,-922.1523009128985,1.180683142727205
-925.69743905626,-919.646018321266,-922.7753377302593,-923.0157819415431,1.5592206904147357
-925.4548748537601,-919.351157787003,-923.3297234680647,-923.6221175551736,1.4262328622521772
-925.9683505076346,-920.7583518566346,-923.850100089985,-923.8899510490331,1.299790921263774
-926.2176694675674,-921.4176408862651,-924.3547259428825,-924.5960808091025,1.2407534207485689
-927.1380813364111,-921.9429020111191,-924.9395866651241,-925.1681401300546,1.3723053901239064
-928.7308410712805,-922.9605094511535,-925.7368512512944,-925.7527790523422,1.4267905872184687
-929.030188707882,-920.9832407863662,-926.2575402577871,-926.4966564229783,1.6848758268674815
-929.174322689721,-924.1761445832922,-926.7340361889235,-926.8824119850857,1.4668952324183033
-930.0013085969507,-925.2620285739642,-927.9217749999182,-928.3728083335874,1.3790840223453196
-930.7220541675343,-927.6057602578477,-928.7537808562995,-928.8152861314084,0.8047664456403708
-932.0566423672391,-925.7624755585932,-928.9981840087497,-929.1701792798665,1.6687115596935076
-932.7087634094792,-927.6806977442162,-930.0356597538703,-929.8801209723566,1.2847998914457586
-933.0531223914812,-927.9531408684305,-930.3000194997115,-930.1221514099935,1.272316018707107
-933.832840874076,-926.6904884734254,-930.6873978037511,-930.6812502412006,1.4964341887995278
-933.8557359484635,-928.6361968026861,-931.3800938266003,-931.508993060972,1.341529617283237
-934.8731446813871,-928.8634749103869,-932.0554116044926,-931.9657208773958,1.1559896353248655
-935.2634308307036,-929.4860698232362,-932.8817005068929,-932.6847659425589,1.3688449376528926
-936.8682825643743,-930.5204417304826,-933.456391935382,-933.4455978347686,1.5922086531189248
-937.6287074845694,-930.8964128857131,-933.8889233437919,-933.8832271378967,1.4668600803377227
-937.0051053762375,-932.4980300385847,-934.5975880847881,-934.2419628028849,1.4136844159605526
-937.2593077244421,-933.050807277157,-935.074045953472,-935.1979357863613,1.1431725416131768
-937.1377730400936,-932.3040924683213,-935.3191612983744,-935.5650076959698,1.291605995943968
-937.4563500203419,-933.233504871132,-935.8730941098341,-935.665970856767,1.026890777197606
-939.3049224164444,-934.7739423020818,-936.7609447925671,-936.8538014338639,1.0763089230861642
-938.6195503955831,-935.3358115744935,-937.1578840805375,-936.9317650507772,0.9451212141255376
-940.2234537777989,-935.2394919474507,-937.9713528539082,-938.1303445645782,1.1907823924309069
-941.065561035002,-934.9500452873848,-938.6429784941909,-938.8244015814269,1.1414669273811593
-942.0171211481224,-936.6879015864257,-939.1976958128055,-939.0770718106537,1.1332454211204468
-942.9757643134323,-936.8237588614951,-939.2969797377093,-939.0144666060044,1.3132041855858794
-942.5065752576942,-937.9663141123573,-940.2629612693113,-940.341489216943,1.3069891643024683
-944.2839539714483,-938.5907993866708,-941.1470929265814,-941.1324357516123,1.4414005072262512
-944.2948156294257,-940.2063534368286,-942.206889268473,-942.3575345222756,1.1082989771798304
-944.5969069150073,-940.3428003433019,-942.4742325579012,-942.5642045801226,1.161518462457764
-944.9326034911498,-941.0552388248066,-942.964279007088,-942.9248221266998,0.9448688103980151
-945.2819464525169,-941.0265403216305,-943.2893957594571,-943.1653797586271,0.8846103658449589
-946.2918945040474,-942.6610231339228,-944.2098901760619,-944.1735246987414,0.976731291870513
-947.6253776038684,-942.8404979432978,-944.8431209758684,-944.6688082505253,1.2510372017916365
-948.4778961300069,-942.6756956236997,-945.6743555903873,-945.737796711586,1.4222635056642836
-948.9675437740948,-942.9447405643471,-946.1779310129822,-946.0922783845386,1.6746273061955317
-949.2941802362321,-945.0708896326612,-947.0981063041937,-946.9806086738367,1.4058380413207017
-950.0390593468095,-944.5253288027727,-947.7793138531755,-947.955666057765,1.3434353001551271
-950.8792744029076,-946.5724388329102,-948.6329793113688,-948.7806342189244,1.1621359149198445
-952.1133934096819,-947.4690616344593,-949.4200703583025,-949.2711701812141,0.9078831828283374
-952.2043236579557,-947.914833166868,-949.8612498089159,-949.5624864665997,1.0819025674433027
-952.8597297490418,-948.7959960965873,-951.0591644762795,-951.0236462338469,1.0671205069986145
-952.7030570858999,-950.4461124766777,-951.5131489854913,-951.5212058773672,0.5599323481842806
-953.1843131064211,-950.0343998643627,-951.7019447439809,-951.8803388186316,0.7703160023598657
-953.5476483999362,-950.2729824278913,-951.8473113981862,-951.8306412192901,0.8109943345607733
-954.2478677348079,-950.3295670642729,-952.5563393262007,-952.723116855213,0.9469288922667798
-954.7750412362951,-951.3536314381678,-953.0857992124609,-953.2113902979197,0.7929584487997977
-955.1936135323324,-952.0408473067434,-953.4826510034078,-953.4367456904472,0.8704122274747441
-955.6967136299543,-951.9992550349415,-954.0976929840733,-954.0177562893059,0.9334703890439165
-956.8452977586854,-952.4025943241502,-954.596658703526,-954.1971343302542,1.2685737669833355
-958.2373427190593,-953.373293489891,-955.446206346032,-955.5435324295133,1.2516577312117467
-958.1276089722026,-953.83331648805,-956.0209952761184,-955.9991698123608,1.0849289511758937
-958.3999212906335,-953.7951463157791,-956.6017514834682,-956.5753020716479,1.1841839662604197
-958.8140450341984,-954.957032234006,-957.2386737437281,-957.128013338559,0.867310296069373
-959.6755356630272,-956.3055561363609,-957.9592146539612,-958.0332717888987,0.8416736624109292
-959.6711159356194,-956.4869313624805,-958.2039929783158,-958.088474012723,0.7818401731464757
-960.3191524594346,-957.4544865491198,-958.5950284491577,-958.3668570237811,0.7960724429515161
