max,min,avg,median
16.341775504409018,0.12156677054245262,5.412028967137595,4.869890770191745
19.14162657479281,0.6850088969339627,4.159695650312917,3.066646344925596
9.183656928037832,0.07980207293695166,2.6227325038071965,1.9606226180027315
17.238354029447926,0.02371638194278926,3.489236330548372,1.7780118872759845
3.31549699406409,0.02309423313505445,1.2451567450188858,0.9986471752728283
7.212236725591019,0.09497340938404206,1.3729743548901407,0.9163852001637016
10.68844342378231,0.07330366553545506,1.2531048287540463,0.6337507351350513
3.1483521026705485,0.015145137388292906,0.7202990582958058,0.4631336939501042
7.582683123902975,0.002986413705052267,1.007129659772793,0.5908941543151085
1.7345703035410192,0.006706712869878539,0.5893513212904659,0.3901944856654742
5.597325762609953,0.0038743446073817066,0.7211430978123057,0.27560191615952284
2.1879779338518017,0.01046295090902302,0.7385876072163089,0.5217040086510236
3.08453340015475,0.005388639974852919,0.631463990533274,0.3954504481286999
4.545648166988946,0.002984794713424721,0.910483319583603,0.37316442219929613
2.8218936760630133,0.0015069715641238405,0.6693993352918514,0.3980658249360862
2.614143625549351,0.0005660451469938728,0.5792754087978492,0.30265303675438837
7.253813892223195,0.001528726050498024,0.5649484011656389,0.1644566753754203
0.8210139507489145,0.0028374421626171866,0.3017218375499514,0.16781845260302886
2.004593290344953,0.006917464647535601,0.3944746982299228,0.16385123073834146
1.0,0.0043038151347317925,0.2683632577697962,0.140020537394261
3.954201594717091,1.242717171210965e-5,0.6040167627799412,0.17321676687699805
2.99638697659606,0.0028656411770205063,0.5119798410147266,0.18165545317846546
3.893646740985907,0.00424207815567958,0.575864048764351,0.23661290936939255
3.9662903140170487,0.004733098824099121,0.732665757767981,0.37681472630071666
1.0,0.005618117005593478,0.39524984553551584,0.31140213410284884
3.5945037345876982,0.0004878001779810517,0.6883813639979525,0.16965550897492587
1.8906352104026116,0.002332107074555054,0.3935027929208308,0.2641542229124784
2.0378559706219663,0.008817856528442152,0.4306055144252285,0.3105246346737677
3.591181385626634,0.01659585968616553,0.909911181566418,0.4720399854196974
1.761962099400012,0.008469392600363284,0.5209786717699382,0.38912667622463737
1.7722718287712054,0.004418860868062835,0.49741872250942193,0.36551527316383303
1.448384952482721,0.02687496539881568,0.2970453935469897,0.17310123237661748
2.135466080317956,0.0037445991417753006,0.43738709940345616,0.32126113810689316
1.6749254460889484,0.006378818081804438,0.3704715234346592,0.16762022362946738
1.7889900026124281,0.005342187732604447,0.4811934675434874,0.3169693576073413
2.5781087761598296,0.0029281315034859257,0.5845832764396784,0.1839617180276002
2.3674757902726045,0.009605254647610726,0.5810226669879933,0.41603471619328697
2.129400466868609,0.007410617710594811,0.47190744959683434,0.19989486344896623
4.312577700920648,0.010716819287144352,0.8974698886686568,0.27334063055056435
4.49175968069469,0.005915218165462505,0.49698598432639585,0.21538888923300314
3.954053189186388,0.02222113094175011,0.6153138091778506,0.32776307830122353
6.259000684395168,0.010012333152260198,0.7018868304608651,0.21848821082319725
2.6506260315695966,0.003767878752644398,0.6537949422811054,0.43333675801184157
2.0212909112753663,0.004387064109194395,0.5599652937783494,0.3170162819817639
1.0,0.009382799706594114,0.3031887283121574,0.23185206084846413
3.163252911624009,0.01602595738540478,0.5466075000025568,0.2885040354038997
1.7666104639110465,0.001782169614310553,0.398250312316635,0.20609921523274494
1.4000896401016818,0.014754801433667586,0.3535417944394481,0.25129911264200727
2.0220350434171115,0.013669397533856806,0.4911957242896733,0.34459992828065944
2.738987901134844,0.0046189085401931234,0.5266821532279257,0.280981083721963
8.155873135235705,0.006838802901772269,0.7601660499384076,0.20812606515080398
4.838288169551745,0.009761158235402547,0.9809769686893326,0.303692650702979
4.334007183681294,0.0014405158179286897,0.4969846645600559,0.16436286486856394
3.2039193679781968,0.007618978282762137,0.5089711672627357,0.22408439696284876
1.180477319951548,0.00317180301041468,0.3907563001927453,0.2263953850639766
5.753120463645271,0.0015628293783477203,0.6032673393278236,0.16465210342651182
1.9589477956607784,0.010289897546189081,0.48172542243819166,0.3176611633280353
4.216394527706715,0.010841356753599991,0.7081518493690883,0.282265724485779
2.0271233355796605,0.006651529354329386,0.5645133486533793,0.3070168116357242
2.189806171199844,0.0012748304975130926,0.4754938802002104,0.19697517135167475
8.000268166480689,0.005006850814862383,0.827642347563634,0.36399139835674166
5.0987251679947745,0.01862472436596931,0.6882500802662835,0.23315996112941376
4.402681601621388,0.015773148801836633,0.6630979443917571,0.3956707238438373
2.874579679699723,0.00798482467352714,0.4784364515559195,0.19656212157555736
1.504029465832376,0.000721633854158182,0.5526508515766485,0.5018059364552123
8.406282458430823,0.006909487967701446,1.214492203639564,0.4827872404671998
3.6386439157021906,0.01480217443201354,0.7690594435635921,0.45524912894944997
2.7007015909884498,0.048108482194776564,0.5765199791311633,0.3363568568956838
2.8736923532423435,0.002190045428965467,0.5945715460311685,0.22600219610574457
1.0985398698293642,0.02186658805736973,0.4742063763584709,0.40659799673626495
1.1467030427265417,0.005688492757873148,0.3218373637136958,0.2723707623364134
2.913068306812514,0.02293087776737411,0.4757761188593873,0.23126450559468265
4.818886646016772,0.00017108764152316851,0.5915352283773881,0.34774281253916306
2.569749878533943,0.005975938182849373,0.6643189997894577,0.2899328348396649
2.5703224212355185,0.03376208955779007,0.5461498345414264,0.26924718309309303
4.117372685730968,0.012488737909770516,0.37669130994027605,0.1392063839114395
1.9643919882917615,0.0040484023640774405,0.4337361265294486,0.23964393981679927
2.327873150296456,0.02461652226740358,0.5257168595066936,0.2996091050040409
3.8449811343243248,0.005416061830576095,0.4475147856983922,0.22357980544803954
1.0,0.006715039828116869,0.30645024859512576,0.17757335526112433
2.132202049443476,0.0026629837665210414,0.4251897871501876,0.17758400116356154
1.9531984785562755,0.0034310946753866515,0.5248261814687513,0.27134003705987364
2.0555217867130446,0.009528048938993396,0.5182464088412084,0.348371640739757
4.742055780952202,0.0022842936280311615,0.511373877166105,0.26071427901788397
1.623614594155337,0.017872101921280397,0.5288338630673681,0.3702114582156855
8.656918290875206,0.0031284886195317363,1.4186077316661716,0.6826775113001454
7.775793773923622,0.00380598928101202,1.3068614278358506,0.45468317238595735
6.1530595298407205,0.006402984052616903,1.0936788269847366,0.46353767547489133
4.931175647516635,0.012689844285729744,1.1516527310388391,0.5787916025008641
3.371649942303792,0.009461944058994531,0.7479609289683079,0.45760300402117315
3.2284182501744216,0.011294860702836407,0.5387501723417447,0.19094537522488164
3.8429932118964985,0.00019170323423444525,0.43551212449937704,0.1606788644885354
2.4190381142378885,0.004828275147203243,0.39454426709747603,0.15114595047123686
3.206215544027659,0.0028437654685288887,0.9493950116888118,0.4678343532841268
2.550904561397427,9.565112036857863e-5,0.5534865552562193,0.42318121278044785
1.3127782412291453,0.0002719133425932864,0.34968799059155686,0.18360740736361367
1.8956048222815762,0.0032998235213312008,0.44717966377927476,0.2304228686084357
4.66463142549403,0.0003516095108658654,0.5323084808745148,0.21129292990651405
3.034977484098606,0.0023548955031459443,0.5012638895776594,0.25145828836896794
1.0,0.00817980487327135,0.31285191141216145,0.1745486347009214
2.372648860297907,0.00043036853590982757,0.4473943368898701,0.25657129937691686
2.3087661686625265,0.0028155683757362044,0.5357480119043011,0.18815821910920782
3.5885364178282186,0.0033336237535440093,0.558056917412644,0.1969668145270751
2.378332881707137,0.0032437453341503776,0.42978630403906354,0.1379317863081037
1.9625626367760953,0.01032912963044484,0.559956973064309,0.3606864110060262
6.859288973418043,0.003346031617936178,0.8592670601320597,0.1662751433866222
3.613350258314588,0.0006688807630832528,0.526897615761822,0.21590549914954815
5.530797194363621,0.003089356556637111,0.5895602325267963,0.37896584743914485
2.388336466291999,0.0032324328046310523,0.41785449755991916,0.13072199343580598
1.0,0.002408433845056837,0.2628456531607927,0.1502941647797028
6.505442059964609,0.005207770754109427,0.5889971829708238,0.1397652959727971
1.979023445678963,0.0021338237069922616,0.42477377525957427,0.2166687126686766
2.452464338757438,0.0002993544426498649,0.320608616107491,0.14840903532907074
2.6437329050178926,0.006299837311939363,0.28767175108587784,0.11777843647192207
1.5455944786723586,0.0008804521814017244,0.4210734867343463,0.15725646405551955
8.208331964597706,0.009362644619317611,1.0482103267302691,0.29281489665639715
1.9373735889362425,0.0028554025917997537,0.4595774640834119,0.277222000043612
3.7158112775518344,0.001057429637315197,0.6974614861161218,0.37338318450851293
3.725542460691389,0.008793292695683717,0.5316214143290257,0.3353202930926533
1.033500508458063,0.00039091671109520263,0.3437991350476844,0.182679125415688
2.488376080753091,0.0036684146967366138,0.5999222713720012,0.32364287814889686
5.09773077225291,0.00956531399558954,0.6911610740405938,0.41668130050068664
7.654656587481125,0.020636143544287736,0.8132200486441178,0.40963380281737893
10.213864853921411,0.012461147038196547,1.061634662595141,0.4132049491569305
1.4789396168691125,0.00317417383834097,0.43416977413262414,0.3123226067075995
4.706559775556892,0.01841513473138732,0.6990547660202799,0.3723146431433624
1.9250430727337655,0.02254441574440398,0.5834940134302896,0.45421119449766667
4.083248491842673,0.00029136368947044785,0.5550418899291018,0.2688058823349452
2.1274299498954,0.0004360092799689659,0.39505176844187356,0.2586563400426246
1.2802881212798438,0.006178805344522825,0.39748945088598625,0.24204788167972935
7.221456273107642,0.002427416152912456,0.47581615718212816,0.19205352854668228
3.7321641748426533,0.0016732018207952898,0.36418915638562405,0.1651090832871172
2.6189839752009063,0.00020743537159895615,0.40525437878366105,0.2569619635021522
2.9833675485586917,0.0033955125754450244,0.5582155609874658,0.3214931586767312
1.2907072797965593,0.01826840379658826,0.46497191290876055,0.33460417196485237
8.036207750717594,0.005778895629681335,0.8205903531519472,0.3065245001773408
6.961266196617366,0.0028713488873136025,0.7833006122203348,0.21185499357038973
7.2718302365630665,0.0037768051953719715,0.6753035030828598,0.2707507080135816
1.8918916418960336,0.016724702276371493,0.5804746022264767,0.3252862141332026
1.3547635916984477,0.004300425900680669,0.26787871726716317,0.18332285206631393
1.7490247494019169,0.0027534537382844786,0.5180003043136086,0.279153250774842
4.840685226495853,0.0006676884939026509,0.7758911148013309,0.3226643139571055
5.123324893346009,0.0005684307909560142,0.7393325556473934,0.3075727580208233
2.0987235148267125,0.0056283510437494895,0.48051064905411783,0.2992942185803662
3.2204388173074863,0.00285887568613553,0.6121136035707497,0.3465415256167986
8.298500425223471,0.005053558634159518,0.9547234174178474,0.18214028247459796
6.341813716762066,0.0005358169507158344,0.655791881552338,0.24714107296636217
3.2778650261370372,0.0010673963956978926,0.5421696039830312,0.16598273792040202
2.921792973425711,0.005256228682199919,0.4718511115931771,0.2781963892388344
2.7456322054398314,0.011524608507558688,0.6540732155661392,0.33556580805406355
8.542081076240414,0.0012023578477273152,1.1866800399651796,0.3660287962358406
5.549487686555793,0.013517582291558153,1.183981070932051,0.6553158635959987
11.824799023967866,0.003852361173364497,1.276517797729412,0.6331423029077217
4.759557503008672,0.003380782122688376,0.8084236960159586,0.3120798525897659
1.8047066888528849,0.002173663532467284,0.3642174822780955,0.2363031571235672
1.9311770563106774,0.00727784761188439,0.24440378496560689,0.08732144319164359
2.1008255894453165,0.0046140706484202754,0.5685235533877996,0.3355545270643431
4.097320165987908,0.0064038097269317525,0.8742877445652348,0.525757613239598
3.200074289084021,0.021957585762818685,0.7361845604371778,0.5971738290582087
1.844671481106292,0.00847554926662941,0.4634921035423732,0.26504383450070945
2.793036357885968,0.023952924400658524,0.5969177005567751,0.23362152441225062
6.025636612486545,0.009572420644200285,0.8706130127583022,0.2560198662670993
5.79357454454893,0.0018672016675813526,0.8860611138263315,0.135572451242024
7.777734343809141,0.009639030850353445,0.7815380891077535,0.10428897066886103
1.5024488035017383,0.002179019689654825,0.2937484655277674,0.12492552024302961
1.6521085980311505,0.004511751014309431,0.35261653598146275,0.1813351785513841
4.237091373746119,0.003834318628476923,0.778282187224726,0.4178526472671191
3.7388864090504375,0.0012925431946782388,0.6633499933215913,0.21942434586714177
3.6234384930094556,0.00858097165320538,0.5828025798480249,0.2096974947392144
2.310209650601069,0.016156146396915448,0.6423899908059263,0.34564285128685307
4.427552666272872,0.011559341668563651,0.8556769670076666,0.4439562298049404
3.058596422083553,0.003821204085328104,1.0195057885712961,0.8164938642623132
5.705662747953282,0.011267413308750435,1.1348696274881989,0.5875259171091076
8.930454858962845,0.00970889192087523,0.9750054020088696,0.338439274588065
1.9658827465753375,0.013731485768385248,0.5486649789232936,0.40388555579139407
3.4306883587355252,0.002388076905144027,0.6503833876555781,0.5140027935382802
3.0976302362150365,0.0066357317382224005,0.5179683391074411,0.2085965600652825
2.3918649531001397,0.005084704771042583,0.37251603359192437,0.14588189987230077
3.445585049151327,0.002668153495584475,0.6036709585850968,0.2165613145285535
1.290968136339499,0.0015216736479821947,0.38175918650158863,0.21686883122587555
1.283048968717643,0.007441991393226488,0.3735091203182141,0.2401753363125976
4.119407262295234,0.007639272420793983,0.6555512120252232,0.18534344850399442
2.3450261739280065,0.0034227662701152867,0.38901274511123074,0.1666930025435546
3.44245074755445,0.015384220659156237,0.591061695550837,0.1782262095870567
1.047786084043703,0.010794556918575685,0.3388879256637967,0.14025819824275934
2.50199421146391,0.005139312207571033,0.5320522856234169,0.11381468143106235
1.7446639902841679,0.00045488005105972205,0.3901825000245291,0.2627494588950231
4.565322409750585,0.00845572772227604,0.561263519637228,0.19348732497491758
4.0726268318938486,0.007959932330801228,0.5210519802166319,0.15359131300096984
2.2731663426018707,0.008689847226106849,0.5678565136743033,0.28230864092623004
9.178287652835783,0.00825396376954036,1.31289166194714,0.7272473923682614
7.024572134055105,0.012805114330797255,1.0824139295597817,0.496934498985645
5.595556499832436,0.01464402137950031,0.9318818912164789,0.4609209990251105
2.61059233840395,0.00839507518945084,0.5222140057352083,0.379647825991238
1.2984260844955475,0.0012428165494479718,0.33635263984423075,0.2242065796937057
3.399782124571688,0.034169879980114636,0.7428072246441971,0.37284424536866567
4.652064006690978,0.010232084253725012,0.6255355911048113,0.28884889757716914
2.431688406582938,0.0073028428555095,0.44503439554000696,0.26662804952732216
