minimum,maximum,mean,median,std
-610.4948363380261,611.7268990163266,-73.88688680445667,-81.12603070853095,316.48904786886266
-645.6975915499607,538.4357677001078,-239.4873256000883,-296.3077085454941,286.3236442086225
-646.8667582919377,160.6697352470321,-274.79717733968914,-242.9127242609681,235.6379255156891
-642.3531447890643,384.07118290487665,-360.6293856372735,-381.24254599031656,243.68817723939168
-645.8316140890734,288.6875118351714,-356.1867856177771,-369.79188185513954,239.69922159530253
-642.5598725250666,-2.9764070776269023,-403.451601272876,-432.6911788206712,213.33919491273426
-641.9963137873367,384.3237889315605,-378.6755481838221,-370.0789624791006,264.1431499279735
-644.1952152836577,-0.10812719898137857,-421.11945637340983,-373.4529624728297,204.6527461123149
-647.2562911005533,-0.9977227969172873,-494.0187591304494,-595.6516929414947,168.14449673845687
-712.364714521494,-356.1486782196401,-552.5428733166532,-599.1492758266984,110.14967197823333
-765.4606414909398,0.17522112158610526,-545.1349386918639,-605.7842955330293,158.6369016955494
-650.9626167108229,0.27932660629329575,-561.6649653715999,-610.8836081852544,165.83777715291183
-652.6073106935429,-3.8277773409860743,-552.7592321306511,-611.7248042254944,168.99033933213792
-654.8833406978188,-4.9921869509979615,-508.1007754255183,-611.9322244104737,199.83354483940403
-651.0026186016416,4.189711435962636,-443.4290596099226,-482.03219718033836,216.49124634319531
-656.2762322034432,6.459884951731738,-534.2429335441396,-612.0955470861691,158.17162666724948
-657.0626099203839,4.873166894300425,-481.8535726859972,-614.0063517337828,241.706901423865
-653.8232834733517,-1.3349613009004315,-539.1527105705293,-627.9744182692997,183.3272121161273
-662.4028247287032,0.056493464371101254,-614.776356276969,-647.2319628093967,127.75480852536401
-827.6521384074317,-642.1661051054305,-668.0731070655115,-650.6007393056452,53.75275687871088
-826.1004648221892,-552.2405350260615,-653.5659382822508,-651.0664377561119,55.44720889092572
-825.2330772836594,142.90880625265018,-614.9005119674817,-651.4001984970807,165.08975955532384
-820.3585196159613,128.1445731153293,-597.9760747519307,-651.4398979883065,162.6403045248376
-820.9862012830952,93.5235818713966,-630.1815445197075,-655.2194989913653,142.34223103445672
-674.5368002877785,98.2497859054062,-616.6067817890525,-661.2618789134416,155.53758845369998
-678.7291933476887,-651.1389476943245,-665.1737996748091,-665.138074238226,7.084302211595938
-679.4780134991338,-660.8634199293047,-669.3433374560989,-669.6800234911653,4.937022478927067
-678.929691147812,-664.4421036000754,-672.9028737925521,-673.193985432,2.96872847393144
-683.8837029040528,-666.0752869245005,-675.184780133804,-674.8241079332752,3.8652465630945736
-855.9850978712104,-671.6764356233913,-695.7283563176021,-678.6293793493073,54.267781922994274
-857.9208480591735,318.82695942833874,-525.435878293913,-678.8037467989866,314.98551030149815
-857.8366837271008,317.3873725315063,-514.4691870846688,-625.0760304714369,328.2636624173686
-857.5201576379709,-334.29512265695496,-640.6263801877888,-678.7292435013778,92.58097516524805
-858.1637523633678,-566.4462603476347,-670.6798878916413,-680.2390227544716,68.03629418673746
-858.8939800287349,-144.87701984028655,-664.8039801771472,-681.2317613143942,146.15106927884113
-859.3104977079577,330.7746261934589,-636.1872424804945,-682.430321948757,214.10031641119608
-860.4030276621111,373.8569540898079,-660.6031408750335,-683.713982694873,200.41144321143898
-860.7059743317958,326.54875630889387,-648.0759261115012,-684.8750685624365,192.42600408073497
-859.8193223925063,385.5196738988319,-601.0849410925227,-687.1993730571276,284.13569422114733
-862.3490027552078,-682.764056887954,-714.470080048148,-694.0060111903175,58.91730015048084
-862.432020901432,-139.5951706418133,-651.5232758915788,-692.9701228666227,148.20312289257822
-860.1398583616472,382.6106513162657,-648.0922118741788,-693.110339678898,220.7103844118727
-860.1439086057582,405.09127427295675,-570.6240725952666,-696.2710812035261,371.6208994329115
-860.7352728175053,396.45716653373245,-628.2509198451368,-779.6216060996088,347.55779698864245
-861.5678932822325,-115.8610505025473,-710.5452458387738,-857.6889297069742,237.1559972387738
-861.5648041687657,-340.98164381247375,-841.5291032867846,-858.4632885583767,94.54516208958141
-862.4790928940668,-857.679153480661,-859.6698093259218,-859.4381761607635,1.052439520212681
-862.7492960295294,-857.4150128837987,-859.9809976432349,-859.9549628313907,1.3550054617809797
-862.9453448895675,-858.1884643060482,-860.7390948778632,-861.0284176541454,1.4481928108798978
-873.937377668809,-859.3759230920073,-862.6101521215656,-861.8467467719229,3.5950070221001877
-870.9831587971074,-859.9456193729252,-863.666457241451,-862.8492656110559,2.823709394443635
-873.5302254366343,-860.3620973955232,-865.6959297693945,-864.8574185047225,3.508114089120426
-873.225919911834,-861.9968551664623,-867.0549022330241,-867.2675889702982,2.9885302654030634
-874.0634895793116,-865.6155149029876,-869.3975589382557,-869.3292847379877,2.349656733015175
-874.6801051073126,-866.583624209135,-871.3305693630981,-871.7075232176592,2.143504586691531
-877.3017817145119,-867.3368734915503,-873.0403751531097,-873.232849375243,2.212821356432487
-876.3505098294258,-871.6974134109125,-874.0777775262098,-873.904783075762,1.1299315148809552
-878.6281515188803,-871.3969625868126,-874.9172531168388,-874.9069611321823,1.42079955957219
-879.8487705049627,-872.9217827395462,-876.2422089525026,-876.1402182025615,1.464914516011448
-879.6736269498612,-874.4835018743472,-877.3598740608577,-877.6112074406374,1.592594997015046
-880.9486806722048,-875.2344316050771,-878.5107062095088,-878.6357684094419,1.4975642160192875
-881.7086788246932,-875.1015331118983,-879.3612798515319,-879.8695576199705,1.567989713618334
